Percentage served,Time in ms
0,4158.722
1,4166.122
2,4186.254
3,4195.881
4,4197.164
5,4200.609
6,4207.080
7,4207.820
8,4210.297
9,4211.013
10,4217.291
11,4227.424
12,4234.383
13,4238.040
14,4248.935
15,4258.779
16,4265.365
17,4275.704
18,4301.121
19,4307.949
20,4343.855
21,4405.303
22,4409.679
23,4431.377
24,4572.973
25,4608.199
26,4614.750
27,4618.978
28,4621.957
29,4636.010
30,4639.080
31,4646.090
32,4649.328
33,4652.505
34,4659.608
35,4662.087
36,4665.433
37,4673.965
38,4688.812
39,4691.522
40,4698.288
41,4701.633
42,4706.137
43,4711.395
44,4716.735
45,4728.244
46,4753.735
47,4828.286
48,4899.789
49,5712.349
50,5719.306
51,5733.440
52,5737.900
53,5741.952
54,5748.507
55,5751.923
56,5758.023
57,5762.953
58,5767.244
59,5771.068
60,5774.171
61,5782.991
62,5789.335
63,5795.990
64,5798.123
65,5808.734
66,5813.261
67,5816.843
68,5819.691
69,5825.604
70,5832.522
71,5837.782
72,5866.005
73,5909.215
74,5988.917
75,6090.352
76,8381.779
77,8405.205
78,8427.409
79,8436.302
80,8457.126
81,8467.910
82,8496.298
83,8542.130
84,8611.459
85,8639.105
86,8721.058
87,9210.311
88,9247.881
89,9276.811
90,9300.967
91,9309.218
92,9338.761
93,9352.258
94,9370.349
95,9381.587
96,9407.397
97,9451.343
98,9547.064
99,10825.336
100,35623.949
