Percentage served,Time in ms
0,1489.692
1,2113.899
2,2113.899
3,10673.664
4,10673.664
5,10973.195
6,10973.195
7,12694.595
8,12694.595
9,12915.940
10,12915.940
11,13274.137
12,13274.137
13,16815.090
14,16815.090
15,18042.155
16,18042.155
17,18150.221
18,18150.221
19,18804.845
20,18804.845
21,18856.556
22,18856.556
23,18891.202
24,18891.202
25,19021.952
26,19021.952
27,19147.701
28,19147.701
29,19166.957
30,19166.957
31,19272.956
32,19272.956
33,19424.036
34,19424.036
35,19617.056
36,19617.056
37,19693.918
38,19693.918
39,19738.159
40,19738.159
41,20025.299
42,20025.299
43,20080.429
44,20080.429
45,20143.421
46,20143.421
47,20191.038
48,20191.038
49,20461.238
50,20461.238
51,20464.418
52,20464.418
53,20514.265
54,20514.265
55,20535.970
56,20535.970
57,20656.172
58,20656.172
59,20657.337
60,20657.337
61,20785.216
62,20785.216
63,20956.106
64,20956.106
65,20956.522
66,20956.522
67,21122.204
68,21122.204
69,21249.931
70,21249.931
71,21374.848
72,21374.848
73,21527.696
74,21527.696
75,21790.668
76,21790.668
77,21913.970
78,21913.970
79,22408.460
80,22408.460
81,22443.528
82,22443.528
83,22649.700
84,22649.700
85,22707.941
86,22707.941
87,22725.239
88,22725.239
89,22832.090
90,22832.090
91,22929.253
92,22929.253
93,23303.322
94,23303.322
95,25961.577
96,25961.577
97,30366.175
98,30366.175
99,1.281
100,30366.175
