Percentage served,Time in ms
0,115.654
1,659.241
2,732.567
3,749.999
4,761.380
5,767.127
6,771.149
7,776.592
8,791.058
9,801.896
10,805.551
11,814.244
12,822.480
13,830.215
14,838.635
15,841.683
16,844.551
17,850.598
18,866.999
19,873.454
20,879.288
21,880.825
22,884.163
23,888.545
24,901.319
25,914.145
26,918.277
27,921.980
28,924.579
29,929.344
30,945.294
31,954.058
32,957.256
33,958.758
34,960.689
35,963.216
36,969.612
37,988.250
38,993.963
39,996.151
40,998.432
41,999.522
42,1001.081
43,1004.828
44,1030.437
45,1034.542
46,1038.049
47,1066.991
48,1136.197
49,2054.925
50,2058.564
51,2059.818
52,2060.754
53,2062.171
54,2063.336
55,2064.560
56,2065.912
57,2067.732
58,2069.790
59,2071.964
60,2083.220
61,2094.316
62,2097.105
63,2099.488
64,2101.295
65,2104.750
66,2106.639
67,2110.456
68,2115.165
69,2130.059
70,2136.179
71,2139.893
72,2142.040
73,2144.677
74,2149.618
75,2162.489
76,2170.198
77,2175.514
78,2179.661
79,2184.244
80,2186.965
81,2197.510
82,2207.109
83,2214.972
84,2219.596
85,2223.135
86,2231.389
87,2244.504
88,2251.584
89,2254.791
90,2261.281
91,2268.217
92,2278.799
93,2287.911
94,2297.298
95,2304.555
96,2324.572
97,2418.291
98,2654.589
99,2915.025
100,3068.186
