Percentage served,Time in ms
0,510.458
1,766.540
2,768.951
3,769.891
4,770.236
5,770.666
6,772.147
7,773.472
8,774.656
9,776.133
10,777.039
11,778.529
12,779.094
13,779.970
14,780.419
15,780.679
16,782.242
17,783.024
18,783.151
19,783.670
20,784.287
21,784.970
22,785.537
23,786.056
24,786.503
25,786.973
26,787.213
27,787.749
28,788.362
29,788.799
30,789.061
31,789.432
32,789.896
33,790.316
34,791.006
35,791.404
36,792.235
37,792.589
38,792.746
39,793.285
40,793.743
41,793.860
42,795.187
43,795.758
44,796.567
45,796.951
46,799.852
47,800.838
48,801.288
49,802.075
50,802.948
51,803.488
52,805.375
53,806.682
54,808.079
55,808.802
56,809.367
57,811.045
58,811.966
59,814.315
60,815.465
61,817.137
62,820.613
63,825.785
64,834.157
65,902.598
66,1015.667
67,1545.232
68,1552.750
69,1554.907
70,1559.531
71,1561.333
72,1563.335
73,1568.846
74,1569.492
75,1570.727
76,1572.480
77,1573.422
78,1574.687
79,1575.884
80,1577.998
81,1580.527
82,1582.310
83,1583.882
84,1585.549
85,1586.812
86,1587.885
87,1589.401
88,1590.781
89,1591.219
90,1593.584
91,1596.268
92,1598.985
93,1603.170
94,1608.005
95,1610.337
96,1616.017
97,1620.770
98,1631.342
99,1737.529
100,1829.118
