Percentage served,Time in ms
0,1265.699
1,1324.904
2,1329.139
3,1345.157
4,1350.971
5,1380.849
6,1428.083
7,1723.793
8,1734.048
9,1734.788
10,1736.295
11,1737.257
12,1738.971
13,1740.778
14,1741.674
15,1743.696
16,1744.341
17,1745.703
18,1746.148
19,1747.268
20,1748.409
21,1748.772
22,1749.112
23,1750.017
24,1750.759
25,1751.458
26,1752.159
27,1752.783
28,1753.590
29,1754.417
30,1754.736
31,1755.174
32,1755.473
33,1755.973
34,1756.851
35,1757.589
36,1758.223
37,1758.484
38,1759.504
39,1759.838
40,1760.238
41,1760.504
42,1760.777
43,1761.231
44,1761.692
45,1762.334
46,1762.766
47,1763.300
48,1763.537
49,1763.917
50,1764.618
51,1765.017
52,1765.651
53,1766.065
54,1766.355
55,1766.902
56,1767.226
57,1767.653
58,1768.299
59,1769.168
60,1769.786
61,1770.559
62,1770.888
63,1771.330
64,1771.951
65,1772.334
66,1773.109
67,1774.270
68,1775.722
69,1776.435
70,1777.670
71,1778.723
72,1779.946
73,1780.945
74,1781.812
75,1782.754
76,1783.370
77,1784.056
78,1784.962
79,1787.132
80,1788.769
81,1790.446
82,1792.215
83,1794.011
84,1796.649
85,1797.593
86,1798.272
87,1799.655
88,1804.149
89,1807.199
90,1808.453
91,1810.562
92,1812.071
93,1814.016
94,1820.290
95,1823.745
96,1829.547
97,2666.237
98,2691.632
99,2739.983
100,31979.521
