Percentage served,Time in ms
0,2259.706
1,2280.414
2,2296.266
3,2325.712
4,2344.704
5,2378.941
6,2409.018
7,2455.353
8,2514.683
9,2530.182
10,2573.778
11,2585.473
12,2596.617
13,2626.085
14,2626.744
15,2645.310
16,2650.393
17,2681.725
18,2689.733
19,2702.786
20,2710.653
21,2723.023
22,2725.518
23,2748.188
24,2764.825
25,2770.283
26,2784.996
27,2800.369
28,2801.385
29,2810.592
30,2814.383
31,2834.916
32,2850.767
33,2859.668
34,2861.094
35,2873.205
36,2879.997
37,2887.160
38,2894.997
39,2908.893
40,2909.908
41,2911.289
42,2921.156
43,2925.927
44,2931.275
45,2934.658
46,2936.481
47,2946.644
48,2972.442
49,2975.570
50,2982.800
51,2989.020
52,3007.403
53,3017.600
54,3022.553
55,3031.089
56,3037.225
57,3046.555
58,3047.839
59,3055.568
60,3060.867
61,3075.363
62,3089.076
63,3110.816
64,3114.552
65,3121.641
66,3121.918
67,3131.915
68,3145.199
69,3166.876
70,3172.959
71,3179.750
72,3188.557
73,3212.991
74,3217.542
75,3224.443
76,3227.701
77,3240.120
78,3264.750
79,3341.923
80,3354.057
81,3404.641
82,3438.616
83,3467.569
84,3481.301
85,3521.715
86,3542.060
87,3568.807
88,3646.013
89,3828.930
90,3878.638
91,3972.769
92,3995.818
93,4112.594
94,4161.976
95,6510.135
96,7658.600
97,14535.863
98,15846.133
99,28127.697
100,31443.456
