Percentage served,Time in ms
0,1208.325
1,1247.138
2,1256.014
3,1275.194
4,1275.575
5,1279.921
6,1284.110
7,1288.316
8,1294.340
9,1295.932
10,1301.431
11,1306.074
12,1313.068
13,1317.559
14,1324.182
15,1327.217
16,1333.797
17,1338.318
18,1339.560
19,1340.855
20,1345.217
21,1350.303
22,1351.980
23,1353.492
24,1354.995
25,1356.149
26,1356.853
27,1361.420
28,1364.564
29,1367.107
30,1368.237
31,1369.013
32,1371.292
33,1372.747
34,1373.247
35,1374.048
36,1377.009
37,1379.170
38,1381.449
39,1385.619
40,1386.302
41,1389.875
42,1390.713
43,1393.188
44,1394.705
45,1398.089
46,1400.917
47,1405.841
48,1406.418
49,1407.127
50,1408.184
51,1409.703
52,1413.755
53,1414.685
54,1415.221
55,1419.423
56,1421.344
57,1422.507
58,1425.721
59,1426.504
60,1427.343
61,1429.793
62,1430.601
63,1437.141
64,1440.759
65,1443.622
66,1444.328
67,1448.395
68,1450.846
69,1452.742
70,1457.837
71,1464.811
72,1465.716
73,1475.835
74,1480.035
75,1495.443
76,1496.149
77,1509.614
78,1510.732
79,1517.926
80,1527.381
81,1556.987
82,1561.104
83,1571.533
84,1573.348
85,1597.338
86,1599.604
87,1612.322
88,1614.924
89,1624.101
90,1637.154
91,1669.168
92,1707.543
93,1733.940
94,1767.083
95,1845.730
96,1864.163
97,1883.456
98,2032.068
99,2426.290
100,3251.288
