Percentage served,Time in ms
0,792.800
1,1182.214
2,1184.869
3,1186.751
4,1187.518
5,1189.691
6,1191.226
7,1191.893
8,1192.172
9,1192.323
10,1193.163
11,1194.016
12,1197.642
13,1199.042
14,1199.852
15,1200.149
16,1200.583
17,1201.472
18,1202.352
19,1202.701
20,1203.422
21,1203.942
22,1204.910
23,1205.607
24,1205.940
25,1206.543
26,1206.755
27,1207.458
28,1207.635
29,1207.931
30,1208.218
31,1208.605
32,1209.372
33,1210.317
34,1210.872
35,1212.110
36,1212.596
37,1213.311
38,1214.454
39,1215.623
40,1217.116
41,1218.256
42,1219.100
43,1219.552
44,1220.486
45,1221.495
46,1222.584
47,1223.772
48,1224.191
49,1225.045
50,1226.382
51,1227.042
52,1228.713
53,1230.578
54,1231.426
55,1232.899
56,1233.356
57,1238.802
58,1241.495
59,1246.319
60,1246.945
61,1252.271
62,1253.815
63,1268.207
64,1272.360
65,1412.824
66,1507.067
67,2370.985
68,2383.755
69,2388.114
70,2392.544
71,2395.979
72,2399.505
73,2402.028
74,2405.152
75,2407.746
76,2409.124
77,2411.410
78,2412.623
79,2415.011
80,2417.629
81,2420.939
82,2422.213
83,2423.552
84,2425.184
85,2426.951
86,2429.396
87,2430.683
88,2435.444
89,2437.790
90,2439.214
91,2445.518
92,2449.437
93,2452.699
94,2461.223
95,2469.322
96,2478.000
97,2486.648
98,2515.175
99,2686.273
100,2823.355
