Percentage served,Time in ms
0,389.691
1,557.481
2,594.103
3,607.647
4,627.925
5,647.763
6,662.560
7,674.984
8,683.403
9,691.201
10,705.044
11,711.694
12,725.027
13,737.426
14,758.168
15,768.137
16,780.521
17,794.500
18,814.170
19,827.584
20,841.440
21,859.055
22,869.737
23,882.195
24,895.447
25,913.846
26,923.295
27,933.284
28,949.662
29,964.641
30,982.187
31,994.551
32,1013.732
33,1040.673
34,1057.303
35,1077.799
36,1098.008
37,1121.295
38,1137.153
39,1162.016
40,1170.225
41,1189.429
42,1201.704
43,1215.614
44,1237.569
45,1249.842
46,1266.045
47,1278.395
48,1296.157
49,1307.801
50,1319.775
51,1339.713
52,1355.222
53,1367.340
54,1375.331
55,1387.676
56,1403.672
57,1414.674
58,1429.472
59,1439.304
60,1449.204
61,1460.844
62,1473.403
63,1484.608
64,1498.758
65,1513.529
66,1521.218
67,1526.975
68,1544.695
69,1557.770
70,1569.194
71,1581.384
72,1589.387
73,1596.354
74,1615.382
75,1630.821
76,1643.024
77,1657.739
78,1682.377
79,1691.538
80,1714.430
81,1732.874
82,1749.419
83,1776.395
84,1789.809
85,1805.173
86,1822.940
87,1847.951
88,1870.961
89,1893.977
90,1908.779
91,1931.627
92,1957.798
93,1980.869
94,2004.350
95,2053.416
96,2097.865
97,2139.450
98,2243.641
99,2463.948
100,3170.797
