Percentage served,Time in ms
0,1118.074
1,1166.990
2,1182.075
3,1199.209
4,1212.560
5,1213.696
6,1219.667
7,1249.671
8,1254.869
9,1258.600
10,1261.647
11,1277.969
12,1291.087
13,1304.697
14,1312.758
15,1331.511
16,1354.134
17,1365.045
18,1369.794
19,1374.880
20,1381.413
21,1402.415
22,1410.722
23,1419.547
24,1424.330
25,1435.231
26,1436.212
27,1448.374
28,1454.016
29,1461.962
30,1462.203
31,1464.923
32,1473.948
33,1477.349
34,1478.142
35,1482.708
36,1488.107
37,1491.682
38,1495.779
39,1500.418
40,1501.647
41,1503.811
42,1512.790
43,1519.686
44,1523.144
45,1525.884
46,1527.896
47,1537.152
48,1538.833
49,1543.873
50,1552.067
51,1554.403
52,1556.188
53,1560.272
54,1563.833
55,1566.385
56,1570.872
57,1573.908
58,1578.490
59,1593.513
60,1598.398
61,1605.535
62,1611.933
63,1613.920
64,1617.046
65,1620.838
66,1627.096
67,1641.767
68,1652.169
69,1658.736
70,1663.637
71,1670.240
72,1673.505
73,1682.376
74,1689.111
75,1694.031
76,1697.605
77,1707.298
78,1716.511
79,1733.467
80,1748.832
81,1764.773
82,1769.330
83,1782.590
84,1789.238
85,1820.591
86,1830.096
87,1850.187
88,1862.087
89,1885.185
90,1959.478
91,1994.341
92,2023.619
93,2121.171
94,2124.611
95,2234.620
96,2271.397
97,2387.436
98,2499.523
99,2994.119
100,4678.389
