Percentage served,Time in ms
0,583.112
1,2062.967
2,2614.355
3,2983.707
4,2993.126
5,3004.175
6,3035.665
7,3054.560
8,3076.189
9,3087.044
10,3093.332
11,3106.869
12,3116.194
13,3120.162
14,3123.477
15,3128.902
16,3132.460
17,3138.761
18,3147.563
19,3151.159
20,3158.581
21,3162.669
22,3164.601
23,3169.569
24,3173.884
25,3178.716
26,3181.573
27,3186.203
28,3192.628
29,3197.947
30,3201.493
31,3203.741
32,3204.889
33,3211.944
34,3215.934
35,3218.419
36,3221.536
37,3224.878
38,3226.472
39,3231.940
40,3234.025
41,3237.352
42,3241.465
43,3245.770
44,3249.564
45,3252.265
46,3254.667
47,3259.597
48,3263.710
49,3270.267
50,3274.472
51,3276.958
52,3280.455
53,3282.935
54,3287.428
55,3290.396
56,3291.365
57,3298.178
58,3298.909
59,3302.076
60,3304.141
61,3308.001
62,3310.969
63,3314.388
64,3316.681
65,3319.228
66,3324.584
67,3325.958
68,3332.299
69,3335.704
70,3340.011
71,3346.643
72,3352.586
73,3361.276
74,3365.380
75,3370.635
76,3375.583
77,3379.096
78,3383.403
79,3386.636
80,3390.782
81,3393.912
82,3398.364
83,3410.646
84,3419.807
85,3425.746
86,3440.625
87,3446.811
88,3451.187
89,3457.285
90,3466.076
91,3471.417
92,3482.712
93,3496.489
94,3539.630
95,3572.681
96,3660.424
97,3898.288
98,4029.360
99,6792.564
