Percentage served,Time in ms
0,18085.328
1,18868.129
2,18908.739
3,19342.370
4,19508.672
5,19678.988
6,19820.969
7,20072.836
8,20176.082
9,20262.044
10,20362.801
11,20420.381
12,20500.650
13,20536.628
14,20563.776
15,20582.457
16,20644.365
17,20708.359
18,20728.321
19,20829.237
20,20846.961
21,20921.926
22,20973.485
23,20992.464
24,20998.284
25,21038.324
26,21059.030
27,21084.597
28,21147.400
29,21157.690
30,21236.836
31,21322.411
32,21359.116
33,21400.875
34,21460.020
35,21487.205
36,21494.515
37,21527.273
38,21548.479
39,21572.050
40,21658.390
41,21724.784
42,21782.234
43,21846.209
44,21879.043
45,21893.119
46,21931.929
47,21960.126
48,22033.104
49,22060.796
50,22075.425
51,22128.651
52,22142.933
53,22218.815
54,22240.086
55,22293.731
56,22344.335
57,22357.781
58,22381.166
59,22461.696
60,22496.461
61,22503.761
62,22522.323
63,22553.438
64,22615.781
65,22662.253
66,22688.362
67,22730.819
68,22771.081
69,22816.496
70,22858.510
71,23003.053
72,23025.121
73,23161.836
74,23226.904
75,23322.975
76,23419.289
77,23477.061
78,23565.196
79,23605.060
80,23615.328
81,23678.466
82,23719.827
83,23795.796
84,23859.099
85,23925.715
86,24035.730
87,24164.833
88,24211.385
89,24280.455
90,24365.239
91,24424.158
92,24617.213
93,24910.321
94,25078.916
95,25673.121
96,25869.699
97,26107.182
98,26496.983
99,28169.435
100,28369.199
