Percentage served,Time in ms
0,231.257
1,303.209
2,309.247
3,332.941
4,344.188
5,346.524
6,350.471
7,356.091
8,361.487
9,373.745
10,381.652
11,385.260
12,388.233
13,390.208
14,391.140
15,398.497
16,404.578
17,405.837
18,407.619
19,408.591
20,412.330
21,417.291
22,418.187
23,419.964
24,423.631
25,426.725
26,429.965
27,430.577
28,431.507
29,434.783
30,437.530
31,440.573
32,442.654
33,444.661
34,447.266
35,452.149
36,452.264
37,455.223
38,455.896
39,459.820
40,461.709
41,463.580
42,464.134
43,467.686
44,470.864
45,474.359
46,476.433
47,479.347
48,479.507
49,484.159
50,485.301
51,487.038
52,490.042
53,494.098
54,497.034
55,499.926
56,503.846
57,505.668
58,508.614
59,512.767
60,514.296
61,520.560
62,522.532
63,530.981
64,534.225
65,543.156
66,549.866
67,556.896
68,557.678
69,565.618
70,573.969
71,576.798
72,578.692
73,582.404
74,586.222
75,590.820
76,595.533
77,601.109
78,604.086
79,607.230
80,610.368
81,614.502
82,618.411
83,628.632
84,634.606
85,647.089
86,650.029
87,653.104
88,661.814
89,666.821
90,670.157
91,672.567
92,678.012
93,683.088
94,692.560
95,725.439
96,760.520
97,810.629
98,835.576
99,904.519
100,955.223
