Percentage served,Time in ms
0,274.014
1,1769.742
2,1980.127
3,2066.230
4,2137.665
5,2266.194
6,2332.615
7,2395.329
8,2447.725
9,2509.060
10,2555.597
11,2628.143
12,2652.570
13,2700.807
14,2751.654
15,2804.123
16,2884.363
17,2916.022
18,2933.937
19,2959.869
20,3007.426
21,3050.372
22,3098.609
23,3115.596
24,3154.718
25,3189.357
26,3212.191
27,3249.673
28,3290.188
29,3327.124
30,3364.296
31,3402.914
32,3429.827
33,3469.311
34,3520.562
35,3581.227
36,3633.812
37,3659.759
38,3730.613
39,3786.418
40,3824.496
41,3868.377
42,3923.447
43,4005.095
44,4088.169
45,4179.417
46,4237.699
47,4289.006
48,4329.012
49,4447.504
50,4551.364
51,4648.225
52,4703.041
53,4744.913
54,4848.154
55,4915.396
56,4994.612
57,5067.411
58,5138.062
59,5206.047
60,5401.589
61,5493.444
62,5646.719
63,5673.308
64,5749.739
65,5883.001
66,5949.796
67,6102.911
68,6252.838
69,6391.456
70,6560.136
71,6609.928
72,6909.263
73,7034.664
74,7303.343
75,7481.492
76,7597.919
77,7712.449
78,7923.497
79,8124.364
80,8308.937
81,8536.300
82,8814.016
83,8983.188
84,9133.265
85,9660.119
86,10430.307
87,10838.987
88,11349.718
89,11509.011
90,11753.632
91,11921.404
92,12407.402
93,12613.485
94,12780.322
95,13371.585
96,13753.225
97,13913.602
98,14804.532
99,15538.009
