Percentage served,Time in ms
0,841.925
1,1310.044
2,1314.208
3,1319.146
4,1322.352
5,1324.441
6,1324.947
7,1326.881
8,1329.691
9,1331.307
10,1332.215
11,1333.353
12,1334.686
13,1335.656
14,1336.795
15,1337.522
16,1338.129
17,1338.732
18,1339.334
19,1340.065
20,1340.349
21,1340.730
22,1341.539
23,1342.941
24,1343.689
25,1344.446
26,1344.857
27,1345.965
28,1346.027
29,1346.424
30,1346.819
31,1348.478
32,1348.741
33,1349.896
34,1351.142
35,1353.704
36,1354.438
37,1355.490
38,1356.029
39,1356.674
40,1357.528
41,1359.636
42,1361.839
43,1364.776
44,1365.211
45,1366.645
46,1368.445
47,1368.851
48,1369.774
49,1370.872
50,1372.457
51,1374.831
52,1377.319
53,1378.636
54,1381.445
55,1384.972
56,1385.340
57,1388.516
58,1391.014
59,1395.025
60,1396.636
61,1405.258
62,1409.836
63,1415.225
64,1427.003
65,1440.711
66,1731.485
67,2613.099
68,2656.578
69,2663.910
70,2668.608
71,2672.726
72,2676.925
73,2680.214
74,2681.973
75,2685.625
76,2687.359
77,2691.221
78,2693.969
79,2696.726
80,2699.077
81,2700.985
82,2704.020
83,2706.254
84,2709.952
85,2714.989
86,2717.788
87,2720.894
88,2723.967
89,2727.761
90,2733.618
91,2738.519
92,2743.194
93,2751.934
94,2759.787
95,2765.100
96,2771.457
97,2778.019
98,2788.013
99,2899.796
100,3139.623
