Percentage served,Time in ms
0,144.027
1,174.485
2,183.786
3,186.923
4,191.802
5,196.698
6,202.898
7,206.509
8,208.765
9,210.922
10,212.463
11,213.383
12,214.055
13,215.772
14,216.591
15,218.726
16,219.367
17,221.473
18,224.538
19,225.682
20,227.193
21,228.116
22,229.838
23,231.396
24,232.170
25,233.058
26,234.255
27,235.904
28,236.354
29,237.896
30,238.980
31,239.911
32,240.635
33,241.208
34,241.984
35,244.588
36,245.389
37,247.195
38,248.159
39,249.052
40,250.173
41,250.455
42,252.028
43,253.220
44,254.420
45,256.315
46,257.495
47,258.092
48,258.876
49,260.026
50,262.240
51,263.641
52,264.133
53,266.024
54,267.049
55,269.510
56,270.578
57,272.748
58,273.932
59,275.824
60,277.098
61,278.578
62,280.152
63,281.119
64,282.492
65,283.106
66,284.055
67,285.180
68,286.952
69,287.943
70,289.380
71,291.171
72,293.737
73,296.106
74,296.789
75,298.637
76,299.954
77,301.980
78,305.878
79,307.601
80,309.687
81,312.091
82,314.504
83,316.593
84,317.832
85,322.720
86,325.705
87,328.858
88,331.864
89,334.751
90,338.188
91,342.633
92,351.835
93,358.914
94,361.648
95,373.595
96,394.779
97,420.940
98,492.207
99,563.190
