Percentage served,Time in ms
0,403.987
1,487.686
2,536.811
3,558.761
4,574.578
5,606.884
6,634.765
7,644.597
8,654.244
9,665.047
10,683.510
11,691.544
12,699.299
13,707.743
14,712.925
15,718.446
16,724.757
17,741.650
18,751.301
19,765.632
20,789.055
21,798.580
22,808.954
23,823.060
24,836.246
25,843.070
26,858.760
27,877.370
28,890.367
29,914.352
30,937.314
31,963.183
32,974.883
33,994.375
34,1004.223
35,1029.898
36,1045.159
37,1069.601
38,1081.636
39,1091.710
40,1106.074
41,1121.479
42,1146.764
43,1166.391
44,1172.032
45,1192.323
46,1217.745
47,1227.042
48,1234.111
49,1241.887
50,1254.625
51,1266.022
52,1279.147
53,1300.045
54,1316.095
55,1321.481
56,1329.964
57,1346.108
58,1360.497
59,1370.660
60,1387.407
61,1398.659
62,1410.905
63,1423.805
64,1438.248
65,1456.866
66,1478.292
67,1487.635
68,1510.935
69,1527.775
70,1544.581
71,1551.879
72,1564.136
73,1577.658
74,1584.282
75,1609.208
76,1642.421
77,1654.635
78,1678.681
79,1713.298
80,1724.629
81,1743.901
82,1760.824
83,1799.443
84,1830.453
85,1840.682
86,1858.461
87,1859.577
88,1871.038
89,1901.105
90,1925.136
91,1937.951
92,1975.555
93,2005.459
94,2042.526
95,2064.373
96,2107.755
97,2170.865
98,2263.184
99,2600.799
100,3422.973
