Percentage served,Time in ms
0,334.333
1,461.822
2,505.365
3,527.426
4,538.324
5,548.441
6,558.313
7,570.277
8,580.807
9,586.743
10,597.739
11,604.665
12,607.744
13,616.298
14,626.412
15,633.381
16,645.389
17,655.396
18,671.339
19,679.162
20,692.358
21,698.866
22,713.165
23,717.874
24,730.289
25,736.137
26,741.765
27,747.546
28,760.733
29,769.567
30,773.767
31,785.692
32,795.789
33,798.996
34,801.540
35,811.480
36,817.215
37,822.315
38,827.920
39,832.875
40,841.691
41,850.723
42,854.511
43,862.290
44,875.009
45,877.291
46,880.688
47,884.571
48,888.216
49,891.608
50,896.625
51,901.306
52,905.889
53,913.370
54,916.979
55,920.067
56,926.517
57,934.964
58,940.586
59,947.317
60,954.854
61,959.217
62,962.028
63,969.902
64,975.331
65,978.530
66,981.806
67,986.222
68,991.603
69,1002.309
70,1005.633
71,1011.394
72,1020.065
73,1026.009
74,1033.420
75,1035.994
76,1043.891
77,1058.316
78,1064.364
79,1072.694
80,1078.664
81,1082.256
82,1099.833
83,1101.621
84,1106.621
85,1113.601
86,1122.068
87,1130.915
88,1135.691
89,1147.844
90,1153.064
91,1174.111
92,1187.597
93,1201.494
94,1212.291
95,1217.881
96,1247.303
97,1269.561
98,1353.718
99,1537.211
100,1959.092
