Percentage served,Time in ms
0,4697.990
1,6962.552
2,6962.552
3,10878.660
4,10878.660
5,12035.753
6,12035.753
7,13922.853
8,13922.853
9,14163.995
10,14163.995
11,14168.879
12,14168.879
13,14619.557
14,14619.557
15,14730.906
16,14730.906
17,14893.463
18,14893.463
19,15070.164
20,15070.164
21,15170.859
22,15170.859
23,15190.699
24,15190.699
25,15325.344
26,15325.344
27,15515.065
28,15515.065
29,15579.306
30,15579.306
31,15603.935
32,15603.935
33,15615.259
34,15615.259
35,15667.450
36,15667.450
37,15747.798
38,15747.798
39,15908.807
40,15908.807
41,15915.402
42,15915.402
43,16025.768
44,16025.768
45,16088.368
46,16088.368
47,16361.359
48,16361.359
49,16557.635
50,16557.635
51,16600.025
52,16600.025
53,16655.554
54,16655.554
55,16780.880
56,16780.880
57,16997.671
58,16997.671
59,17027.655
60,17027.655
61,17053.086
62,17053.086
63,17218.595
64,17218.595
65,17298.206
66,17298.206
67,17389.370
68,17389.370
69,17463.390
70,17463.390
71,17473.803
72,17473.803
73,17548.501
74,17548.501
75,17556.413
76,17556.413
77,17651.127
78,17651.127
79,17674.700
80,17674.700
81,17840.663
82,17840.663
83,17849.189
84,17849.189
85,17958.292
86,17958.292
87,18125.066
88,18125.066
89,18466.023
90,18466.023
91,18568.057
92,18568.057
93,18802.158
94,18802.158
95,19258.086
96,19258.086
97,24528.606
98,24528.606
99,1.281
100,24528.606
