Percentage served,Time in ms
0,254.353
1,308.645
2,320.469
3,332.865
4,338.282
5,344.318
6,344.963
7,350.912
8,362.954
9,370.502
10,374.313
11,377.555
12,379.237
13,380.320
14,381.364
15,385.161
16,387.674
17,394.994
18,397.549
19,401.431
20,403.609
21,410.585
22,411.127
23,414.667
24,416.165
25,416.572
26,418.448
27,423.131
28,424.659
29,427.439
30,427.784
31,430.257
32,432.412
33,435.269
34,435.950
35,437.487
36,443.211
37,444.524
38,445.226
39,445.764
40,446.091
41,449.902
42,450.447
43,452.761
44,454.008
45,455.497
46,457.770
47,459.845
48,460.340
49,462.358
50,464.374
51,465.117
52,466.047
53,468.531
54,469.037
55,472.321
56,474.939
57,476.518
58,478.508
59,479.714
60,485.124
61,488.155
62,488.593
63,489.140
64,491.430
65,499.465
66,503.280
67,506.343
68,507.376
69,508.972
70,513.899
71,516.402
72,518.481
73,520.184
74,524.510
75,525.803
76,529.695
77,535.850
78,538.774
79,540.510
80,546.205
81,555.837
82,560.642
83,562.581
84,575.654
85,585.240
86,599.638
87,614.953
88,616.488
89,630.354
90,639.482
91,644.814
92,649.509
93,668.719
94,684.863
95,708.780
96,742.596
97,768.023
98,795.573
99,1457.486
100,1705.262
