Percentage served,Time in ms
0,2217.045
1,2223.921
2,2227.979
3,2246.950
4,2272.530
5,2282.463
6,2284.990
7,2286.273
8,2289.138
9,2290.878
10,2295.298
11,2297.811
12,2299.274
13,2299.742
14,2302.352
15,2303.457
16,2304.648
17,2305.471
18,2306.138
19,2308.992
20,2309.225
21,2309.906
22,2310.656
23,2312.214
24,2313.442
25,2314.485
26,2314.863
27,2317.762
28,2318.369
29,2319.667
30,2322.040
31,2325.863
32,2328.090
33,2329.152
34,2330.503
35,2331.176
36,2331.612
37,2332.473
38,2332.915
39,2334.936
40,2335.792
41,2338.282
42,2339.204
43,2340.187
44,2341.700
45,2345.158
46,2348.052
47,2350.714
48,2351.590
49,2355.548
50,2359.978
51,2370.222
52,2372.347
53,2376.889
54,2388.467
55,2427.414
56,2593.018
57,2975.502
58,2979.930
59,2983.267
60,2985.857
61,2990.636
62,2992.697
63,2999.307
64,3002.212
65,3004.589
66,3007.424
67,3011.274
68,3014.345
69,3016.506
70,3024.640
71,3041.149
72,4453.590
73,4518.779
74,4576.986
75,4600.118
76,4604.714
77,4610.439
78,4615.040
79,4618.719
80,4624.969
81,4629.574
82,4633.478
83,4636.864
84,4640.011
85,4642.665
86,4643.829
87,4645.821
88,4650.138
89,4656.116
90,4659.935
91,4663.056
92,4672.912
93,4676.545
94,4680.272
95,4687.665
96,4698.910
97,4716.473
98,4762.690
99,4891.767
100,33066.756
