     1	1473089282.9	0.0180199146271	fuse	2048
     2	1473089282.92	0.0177049636841	fuse	2048
     3	1473089282.93	0.0166568756104	fuse	2048
     4	1473089282.95	0.0184960365295	fuse	2048
     5	1473089282.97	0.0180649757385	fuse	2048
     6	1473089282.99	0.0218179225922	fuse	2048
     7	1473089283.01	0.0167980194092	fuse	2048
     8	1473089283.03	0.0166668891907	fuse	2048
     9	1473089283.05	0.0181369781494	fuse	2048
    10	1473089283.06	0.017954826355	fuse	2048
    11	1473089283.08	0.0175259113312	fuse	2048
    12	1473089283.1	0.0205140113831	fuse	2048
    13	1473089283.12	0.0188679695129	fuse	2048
    14	1473089283.14	0.0173149108887	fuse	2048
    15	1473089283.16	0.0185880661011	fuse	2048
    16	1473089283.18	0.0170428752899	fuse	2048
    17	1473089283.19	0.01904296875	fuse	2048
    18	1473089283.21	0.0165188312531	fuse	2048
    19	1473089283.23	0.0197529792786	fuse	2048
    20	1473089283.25	0.0223300457001	fuse	2048
