     1	1473089294.46	0.498813152313	fuse	4194304
     2	1473089295.2	0.514352083206	fuse	4194304
     3	1473089295.96	0.496890068054	fuse	4194304
     4	1473089296.69	0.494486093521	fuse	4194304
     5	1473089297.43	0.502455949783	fuse	4194304
     6	1473089298.18	0.512140035629	fuse	4194304
     7	1473089298.94	0.501243114471	fuse	4194304
     8	1473089299.68	0.518312215805	fuse	4194304
     9	1473089300.43	0.493811130524	fuse	4194304
    10	1473089301.17	0.493222951889	fuse	4194304
    11	1473089301.9	0.490525007248	fuse	4194304
    12	1473089302.62	0.495911836624	fuse	4194304
    13	1473089303.36	0.499243974686	fuse	4194304
    14	1473089304.11	0.502669095993	fuse	4194304
    15	1473089304.84	0.504076004028	fuse	4194304
    16	1473089305.58	0.52143907547	fuse	4194304
    17	1473089306.33	0.57223200798	fuse	4194304
    18	1473089307.15	0.500790834427	fuse	4194304
    19	1473089307.89	0.50919008255	fuse	4194304
    20	1473089308.64	0.497786998749	fuse	4194304
