Percentage served,Time in ms
0,2449.426
1,2458.381
2,2494.874
3,2501.890
4,2511.417
5,2515.828
6,2523.408
7,2528.583
8,2551.545
9,2571.954
10,2591.751
11,3267.684
12,3290.331
13,3299.524
14,3302.204
15,3304.218
16,3306.533
17,3307.534
18,3310.491
19,3312.529
20,3315.078
21,3317.548
22,3321.617
23,3323.005
24,3323.755
25,3325.098
26,3326.390
27,3327.354
28,3329.132
29,3330.404
30,3331.332
31,3332.284
32,3333.648
33,3334.507
34,3336.239
35,3336.927
36,3337.681
37,3338.049
38,3338.630
39,3339.640
40,3341.466
41,3342.188
42,3343.527
43,3344.530
44,3345.224
45,3345.990
46,3347.419
47,3348.396
48,3349.325
49,3350.313
50,3351.186
51,3351.917
52,3352.279
53,3352.887
54,3353.403
55,3354.467
56,3355.108
57,3355.918
58,3357.116
59,3358.278
60,3359.267
61,3359.525
62,3360.032
63,3361.190
64,3362.313
65,3363.284
66,3364.398
67,3365.040
68,3366.281
69,3366.927
70,3368.858
71,3369.986
72,3371.031
73,3373.500
74,3374.944
75,3377.067
76,3378.426
77,3379.883
78,3381.453
79,3382.889
80,3384.844
81,3386.548
82,3387.870
83,3389.075
84,3393.434
85,3397.053
86,3399.695
87,3400.648
88,3403.621
89,3406.331
90,3408.814
91,3413.854
92,3417.872
93,3428.822
94,3484.847
95,5003.037
96,5025.627
97,5040.758
98,5067.461
99,5288.147
100,33419.459
