Percentage served,Time in ms
0,2195.833
1,2486.323
2,2497.298
3,2504.843
4,2508.061
5,2515.289
6,2516.897
7,2517.339
8,2521.917
9,2523.269
10,2525.041
11,2527.072
12,2528.839
13,2529.295
14,2531.294
15,2532.765
16,2535.847
17,2539.652
18,2542.436
19,2544.243
20,2547.007
21,2550.316
22,2558.904
23,2563.701
24,2567.069
25,2569.458
26,2572.553
27,2576.818
28,2579.570
29,2584.943
30,2590.961
31,2602.616
32,2604.458
33,2613.928
34,2616.754
35,2621.687
36,2632.877
37,2646.808
38,2662.958
39,2669.184
40,2678.425
41,2720.709
42,2762.656
43,2880.546
44,2905.872
45,2910.067
46,2915.171
47,2919.172
48,2920.147
49,2921.142
50,2923.047
51,2926.976
52,2928.721
53,2929.761
54,2930.806
55,2932.324
56,2935.460
57,2937.142
58,2938.244
59,2941.700
60,2942.587
61,2944.790
62,2948.292
63,2950.259
64,2953.148
65,2955.049
66,2956.053
67,2961.126
68,2966.172
69,2968.633
70,2971.542
71,2973.903
72,2977.366
73,2980.666
74,2986.509
75,2991.994
76,2994.658
77,3003.352
78,3021.394
79,5023.889
80,5033.522
81,5035.777
82,5044.826
83,5052.413
84,5063.741
85,5079.780
86,5096.661
87,5107.913
88,5119.102
89,5141.643
90,5166.029
91,5183.335
92,5192.895
93,5204.395
94,5209.197
95,5227.637
96,5239.875
97,5251.104
98,5283.769
99,5449.980
100,33482.046
