Percentage served,Time in ms
0,494.557
1,736.864
2,739.134
3,740.322
4,741.048
5,742.012
6,743.214
7,743.751
8,743.978
9,744.971
10,745.774
11,746.874
12,747.255
13,747.549
14,747.830
15,748.165
16,748.607
17,749.060
18,749.517
19,749.924
20,750.338
21,750.987
22,751.891
23,752.282
24,753.639
25,754.216
26,754.468
27,754.910
28,755.097
29,755.446
30,756.534
31,757.062
32,757.793
33,758.524
34,759.992
35,760.486
36,761.020
37,761.365
38,761.767
39,761.925
40,762.943
41,763.446
42,764.054
43,764.584
44,766.513
45,766.828
46,768.147
47,769.327
48,769.890
49,770.651
50,771.101
51,773.736
52,774.060
53,777.014
54,777.935
55,781.079
56,783.374
57,785.164
58,785.663
59,788.285
60,792.176
61,804.774
62,808.668
63,852.309
64,885.542
65,900.922
66,995.389
67,1477.965
68,1488.757
69,1492.104
70,1495.716
71,1498.674
72,1500.438
73,1503.278
74,1505.589
75,1507.423
76,1508.591
77,1510.275
78,1511.787
79,1513.352
80,1514.806
81,1517.017
82,1518.651
83,1520.014
84,1520.899
85,1522.078
86,1523.751
87,1525.709
88,1528.678
89,1534.583
90,1537.712
91,1539.481
92,1542.832
93,1545.544
94,1553.863
95,1565.017
96,1574.515
97,1609.459
98,1660.825
99,1743.378
100,1931.950
