Percentage served,Time in ms
0,282.997
1,358.177
2,386.314
3,401.069
4,409.987
5,429.752
6,445.228
7,454.475
8,472.020
9,487.815
10,495.309
11,502.399
12,512.704
13,517.064
14,525.196
15,533.447
16,537.734
17,542.339
18,545.663
19,551.853
20,556.396
21,561.277
22,563.580
23,566.011
24,570.984
25,574.313
26,576.742
27,579.358
28,581.393
29,583.434
30,587.313
31,590.151
32,594.613
33,596.382
34,600.489
35,602.567
36,604.878
37,607.898
38,609.662
39,611.916
40,616.379
41,618.730
42,620.418
43,623.052
44,626.063
45,630.877
46,632.900
47,636.381
48,638.750
49,642.886
50,646.904
51,649.274
52,651.816
53,655.642
54,658.735
55,660.639
56,664.218
57,667.093
58,670.078
59,672.245
60,674.870
61,676.687
62,679.634
63,682.135
64,686.225
65,689.924
66,691.526
67,695.301
68,699.132
69,702.337
70,705.158
71,710.153
72,713.838
73,717.263
74,720.863
75,724.794
76,730.826
77,734.608
78,739.456
79,741.701
80,744.944
81,752.374
82,759.595
83,764.285
84,769.417
85,774.342
86,779.989
87,785.965
88,790.175
89,799.958
90,806.449
91,812.359
92,820.550
93,826.227
94,836.167
95,845.569
96,857.716
97,868.954
98,892.601
99,938.789
