Percentage served,Time in ms
0,516.848
1,2197.461
2,2389.358
3,2502.537
4,2721.452
5,2940.773
6,3200.985
7,3241.142
8,3281.458
9,3310.131
10,3321.821
11,3339.979
12,3345.308
13,3358.358
14,3362.358
15,3375.679
16,3385.503
17,3389.787
18,3400.086
19,3412.925
20,3419.404
21,3427.066
22,3438.605
23,3451.063
24,3456.668
25,3461.439
26,3463.172
27,3467.427
28,3478.151
29,3482.364
30,3493.957
31,3496.248
32,3504.377
33,3508.241
34,3517.476
35,3526.414
36,3530.666
37,3534.703
38,3538.684
39,3540.888
40,3545.414
41,3555.700
42,3558.864
43,3566.667
44,3572.292
45,3577.544
46,3578.947
47,3582.996
48,3592.760
49,3598.955
50,3606.838
51,3615.858
52,3622.563
53,3631.486
54,3634.392
55,3639.410
56,3645.271
57,3652.382
58,3666.908
59,3668.296
60,3669.309
61,3681.766
62,3683.834
63,3692.377
64,3693.757
65,3697.127
66,3702.527
67,3706.638
68,3715.292
69,3723.084
70,3726.164
71,3738.863
72,3750.318
73,3752.376
74,3764.417
75,3770.973
76,3790.919
77,3795.440
78,3802.387
79,3804.581
80,3808.306
81,3817.636
82,3821.332
83,3841.177
84,3853.504
85,3863.061
86,3882.135
87,3916.739
88,3919.711
89,3959.517
90,3974.643
91,4054.228
92,4175.567
93,4286.169
94,4313.867
95,4372.109
96,4500.415
97,4670.102
98,4995.014
99,6434.211
