Percentage served,Time in ms
0,61.147
1,65.787
2,71.320
3,83.326
4,91.621
5,93.400
6,95.996
7,97.959
8,100.346
9,100.942
10,102.171
11,102.661
12,104.146
13,105.005
14,105.284
15,107.452
16,108.543
17,109.065
18,109.727
19,110.016
20,110.054
21,110.796
22,111.130
23,111.522
24,111.718
25,112.691
26,113.503
27,114.020
28,114.395
29,115.038
30,115.056
31,116.438
32,116.766
33,117.227
34,117.377
35,118.359
36,118.764
37,119.183
38,120.152
39,120.389
40,120.538
41,120.955
42,121.233
43,122.015
44,122.294
45,122.824
46,123.623
47,123.879
48,124.454
49,125.482
50,125.797
51,126.554
52,126.755
53,127.224
54,127.513
55,128.235
56,128.337
57,128.636
58,129.927
59,130.038
60,130.126
61,130.666
62,131.359
63,131.590
64,131.953
65,132.383
66,132.723
67,133.754
68,134.186
69,134.738
70,135.276
71,135.376
72,135.475
73,135.878
74,136.133
75,136.980
76,137.642
77,138.323
78,139.695
79,141.087
80,141.611
81,142.384
82,142.745
83,143.945
84,144.111
85,144.572
86,146.510
87,149.191
88,152.815
89,154.873
90,156.162
91,160.873
92,161.497
93,161.918
94,163.558
95,166.294
96,169.094
97,210.710
98,322.624
99,340.359
