Percentage served,Time in ms
0,9263.241
1,10443.258
2,10867.784
3,11693.415
4,11932.381
5,12084.262
6,12122.422
7,12305.086
8,12390.727
9,12456.505
10,12519.267
11,12658.588
12,12722.875
13,12861.894
14,12938.397
15,12982.300
16,13000.755
17,13029.806
18,13041.279
19,13091.654
20,13110.391
21,13210.906
22,13232.253
23,13290.852
24,13347.443
25,13371.113
26,13390.103
27,13406.085
28,13462.974
29,13498.484
30,13538.060
31,13635.303
32,13697.892
33,13796.128
34,13816.804
35,13887.102
36,14070.066
37,14180.279
38,14268.831
39,14461.716
40,14566.879
41,14626.220
42,14640.705
43,14673.015
44,14691.690
45,14782.185
46,14875.512
47,14964.025
48,15042.705
49,15095.503
50,15164.154
51,15344.540
52,15384.161
53,15404.567
54,15484.360
55,15600.671
56,15701.318
57,15830.865
58,15950.189
59,16015.010
60,16053.226
61,16155.736
62,16173.610
63,16233.063
64,16267.932
65,16359.824
66,16384.456
67,16472.991
68,16511.928
69,16609.103
70,16654.963
71,16678.684
72,16718.003
73,16763.713
74,16806.227
75,16909.339
76,17042.212
77,17130.043
78,17167.712
79,17340.477
80,17362.172
81,17489.370
82,17595.197
83,17718.257
84,17788.983
85,17868.240
86,17907.337
87,18057.927
88,18163.794
89,18310.493
90,18511.426
91,18659.279
92,18742.763
93,18882.843
94,19014.905
95,19453.418
96,19706.883
97,19977.024
98,20630.307
99,21481.381
100,27685.659
