Percentage served,Time in ms
0,209.644
1,255.955
2,261.857
3,267.740
4,270.184
5,276.435
6,277.396
7,282.604
8,283.758
9,285.298
10,286.814
11,287.596
12,288.397
13,289.786
14,290.373
15,293.509
16,295.122
17,298.242
18,299.658
19,303.011
20,303.795
21,306.343
22,306.489
23,307.693
24,308.806
25,309.526
26,311.110
27,314.592
28,315.675
29,317.394
30,317.463
31,319.132
32,319.961
33,321.784
34,323.600
35,326.486
36,327.317
37,328.080
38,331.244
39,333.173
40,334.535
41,335.911
42,336.153
43,337.872
44,338.409
45,339.321
46,340.925
47,343.983
48,345.058
49,346.537
50,346.837
51,347.703
52,348.011
53,349.372
54,350.050
55,350.706
56,350.933
57,351.946
58,353.679
59,354.352
60,355.996
61,358.256
62,358.709
63,360.448
64,363.042
65,364.434
66,366.436
67,370.520
68,371.440
69,372.248
70,375.389
71,377.110
72,377.375
73,384.589
74,389.661
75,392.288
76,395.008
77,396.858
78,400.164
79,409.895
80,411.039
81,416.959
82,417.603
83,423.412
84,425.734
85,428.865
86,430.816
87,436.125
88,446.389
89,455.592
90,463.845
91,493.068
92,501.540
93,514.977
94,532.787
95,547.118
96,559.260
97,568.575
98,586.827
99,649.800
100,665.389
