Percentage served,Time in ms
0,732.293
1,1403.141
2,1613.324
3,1669.750
4,1811.810
5,1910.812
6,1979.961
7,2085.221
8,2139.970
9,2226.926
10,2246.526
11,2265.917
12,2281.081
13,2287.300
14,2305.827
15,2326.801
16,2347.729
17,2368.188
18,2380.276
19,2399.712
20,2421.508
21,2445.054
22,2476.674
23,2534.899
24,2786.441
25,2834.187
26,2866.767
27,2882.185
28,2888.754
29,2901.556
30,2911.359
31,2931.155
32,2935.039
33,2953.468
34,2957.144
35,2971.907
36,2978.979
37,2985.638
38,2989.762
39,2996.299
40,2999.774
41,3008.134
42,3013.635
43,3018.581
44,3023.975
45,3031.184
46,3038.828
47,3043.100
48,3045.708
49,3048.609
50,3055.353
51,3060.089
52,3068.117
53,3083.693
54,3084.739
55,3088.984
56,3096.725
57,3115.647
58,3120.499
59,3127.508
60,3138.178
61,3144.860
62,3149.703
63,3154.786
64,3168.139
65,3172.497
66,3184.783
67,3201.319
68,3209.774
69,3223.776
70,3249.066
71,3283.801
72,3294.948
73,3314.933
74,3330.848
75,3364.385
76,3401.535
77,3453.232
78,3485.619
79,3507.415
80,3532.006
81,3577.451
82,3595.117
83,3653.968
84,3659.929
85,3682.676
86,3697.768
87,3715.841
88,3732.555
89,3750.925
90,3759.948
91,3770.413
92,3809.511
93,3830.079
94,3877.051
95,3911.310
96,4157.060
97,4288.321
98,4334.599
99,4385.199
