Percentage served,Time in ms
0,252.951
1,301.402
2,323.839
3,339.340
4,346.006
5,349.479
6,353.954
7,359.924
8,361.421
9,364.874
10,369.166
11,372.069
12,375.028
13,377.228
14,377.906
15,380.869
16,383.687
17,388.187
18,389.058
19,392.576
20,399.238
21,402.334
22,405.049
23,410.256
24,414.353
25,419.763
26,422.157
27,427.325
28,430.073
29,434.280
30,435.664
31,438.394
32,440.109
33,441.710
34,442.581
35,443.408
36,444.793
37,447.358
38,447.843
39,451.805
40,453.700
41,455.200
42,457.107
43,460.779
44,462.488
45,465.217
46,466.101
47,469.671
48,471.187
49,472.093
50,473.872
51,476.363
52,477.180
53,483.071
54,485.030
55,491.930
56,493.666
57,494.440
58,496.923
59,501.990
60,503.310
61,504.633
62,515.290
63,519.172
64,524.114
65,530.883
66,532.660
67,537.496
68,541.228
69,542.924
70,548.730
71,554.896
72,556.200
73,564.077
74,568.007
75,571.037
76,581.066
77,589.411
78,592.784
79,598.006
80,600.401
81,608.187
82,608.571
83,612.867
84,616.857
85,628.645
86,634.750
87,638.117
88,644.320
89,660.458
90,669.542
91,678.158
92,680.222
93,689.866
94,702.846
95,708.000
96,756.765
97,783.868
98,880.287
99,1129.732
100,1877.332
