Percentage served,Time in ms
0,1386.643
1,2127.568
2,2132.475
3,2137.768
4,2141.713
5,2145.837
6,2149.852
7,2152.659
8,2153.587
9,2156.214
10,2156.707
11,2157.133
12,2158.173
13,2159.644
14,2160.548
15,2162.354
16,2162.697
17,2163.968
18,2164.739
19,2166.578
20,2168.276
21,2169.913
22,2170.069
23,2170.827
24,2171.622
25,2174.062
26,2175.138
27,2177.534
28,2178.991
29,2181.001
30,2182.431
31,2187.107
32,2188.397
33,2190.739
34,2191.726
35,2193.001
36,2194.477
37,2196.506
38,2197.052
39,2198.319
40,2199.642
41,2200.113
42,2202.627
43,2203.894
44,2206.995
45,2207.421
46,2209.216
47,2209.576
48,2211.159
49,2212.429
50,2213.303
51,2213.916
52,2217.657
53,2220.726
54,2221.928
55,2222.841
56,2225.756
57,2227.712
58,2229.859
59,2232.069
60,2235.307
61,2239.034
62,2244.613
63,2247.245
64,2256.043
65,2259.436
66,2271.689
67,4229.969
68,4301.547
69,4311.428
70,4320.524
71,4335.961
72,4344.563
73,4351.623
74,4357.669
75,4359.754
76,4361.628
77,4365.144
78,4366.733
79,4368.923
80,4371.561
81,4374.986
82,4377.282
83,4380.454
84,4383.894
85,4385.733
86,4387.823
87,4390.721
88,4392.667
89,4395.651
90,4402.221
91,4405.165
92,4407.955
93,4415.727
94,4421.159
95,4425.803
96,4428.769
97,4435.496
98,4442.960
99,4458.041
100,4558.884
