Percentage served,Time in ms
0,1549.057
1,2272.103
2,2590.650
3,2807.708
4,3071.314
5,3257.264
6,3476.679
7,3635.516
8,3792.669
9,3821.968
10,3910.587
11,4090.793
12,4347.745
13,4466.154
14,4559.830
15,4708.589
16,4751.354
17,4869.042
18,4948.524
19,5007.592
20,5063.188
21,5123.113
22,5253.377
23,5340.840
24,5387.826
25,5514.782
26,5622.725
27,5707.639
28,5789.086
29,5859.401
30,5971.648
31,6126.973
32,6179.718
33,6289.136
34,6349.913
35,6433.755
36,6517.077
37,6618.539
38,6748.578
39,6842.211
40,6903.548
41,7008.448
42,7103.265
43,7153.346
44,7277.939
45,7342.509
46,7509.415
47,7552.389
48,7684.348
49,7761.531
50,7826.874
51,7905.269
52,8002.681
53,8116.735
54,8164.360
55,8250.095
56,8346.709
57,8463.546
58,8562.640
59,8646.316
60,8779.613
61,8963.590
62,9032.004
63,9195.272
64,9336.071
65,9488.028
66,9547.714
67,9636.354
68,9745.350
69,9834.234
70,9900.253
71,9978.489
72,10046.796
73,10134.857
74,10265.042
75,10436.862
76,10537.225
77,10620.246
78,10743.333
79,10845.941
80,10985.045
81,11155.687
82,11285.198
83,11506.917
84,11757.726
85,12041.033
86,12274.562
87,12370.149
88,12683.045
89,12911.373
90,13045.157
91,13296.916
92,13533.751
93,13800.685
94,14353.620
95,14827.892
96,15241.331
97,15753.091
98,16520.897
99,18466.517
100,21686.575
