Percentage served,Time in ms
0,1343.031
1,1363.641
2,1369.584
3,1398.247
4,1419.628
5,1431.117
6,1439.736
7,1447.830
8,1451.440
9,1452.589
10,1453.617
11,1457.124
12,1457.414
13,1461.262
14,1462.608
15,1469.341
16,1471.891
17,1475.580
18,1476.220
19,1478.431
20,1489.121
21,1492.033
22,1494.283
23,1498.486
24,1500.070
25,1505.142
26,1505.722
27,1517.804
28,1520.902
29,1524.263
30,1530.665
31,1537.281
32,1544.588
33,1547.235
34,1559.004
35,1573.873
36,1597.831
37,1682.125
38,1752.638
39,1773.323
40,1785.374
41,1805.538
42,1844.720
43,2135.217
44,2252.525
45,2269.321
46,2276.579
47,2333.718
48,2361.618
49,2373.920
50,2378.154
51,2392.586
52,2406.236
53,2413.358
54,2419.816
55,2428.048
56,2441.340
57,2448.513
58,2450.567
59,2455.121
60,2464.907
61,2485.065
62,2499.470
63,2509.242
64,2528.231
65,2529.427
66,2538.696
67,2549.669
68,2564.479
69,2579.905
70,2581.336
71,2596.543
72,2611.226
73,2626.908
74,2644.084
75,2657.503
76,2677.043
77,2713.983
78,2758.644
79,2768.491
80,2780.256
81,2801.387
82,2823.360
83,2836.403
84,2857.608
85,2897.741
86,2906.198
87,2946.832
88,2995.071
89,3014.432
90,3025.626
91,3126.731
92,3195.424
93,3267.606
94,3300.162
95,3391.128
96,3422.957
97,3786.756
98,4475.150
99,10401.519
100,22896.435
