Percentage served,Time in ms
0,1157.265
1,1180.605
2,1183.616
3,1196.194
4,1197.975
5,1206.147
6,1209.061
7,1213.899
8,1218.647
9,1222.965
10,1225.174
11,1226.281
12,1229.717
13,1235.765
14,1240.251
15,1247.935
16,1251.782
17,1259.759
18,1261.492
19,1265.118
20,1265.792
21,1268.616
22,1271.275
23,1274.337
24,1276.228
25,1277.297
26,1278.746
27,1282.090
28,1283.025
29,1287.214
30,1288.686
31,1290.025
32,1291.911
33,1296.773
34,1297.402
35,1299.558
36,1300.225
37,1302.003
38,1305.652
39,1313.226
40,1314.734
41,1320.515
42,1326.643
43,1332.779
44,1335.098
45,1336.862
46,1338.739
47,1339.524
48,1339.982
49,1343.235
50,1347.997
51,1349.678
52,1351.917
53,1355.475
54,1356.916
55,1358.081
56,1358.700
57,1362.222
58,1366.757
59,1371.562
60,1377.814
61,1380.942
62,1381.702
63,1382.759
64,1385.193
65,1390.075
66,1396.169
67,1399.846
68,1406.768
69,1409.737
70,1413.239
71,1414.852
72,1417.246
73,1422.643
74,1426.951
75,1429.799
76,1430.327
77,1434.838
78,1439.731
79,1455.217
80,1469.808
81,1472.229
82,1474.505
83,1476.325
84,1478.517
85,1492.907
86,1494.368
87,1508.067
88,1519.659
89,1528.737
90,1530.473
91,1545.122
92,1564.947
93,1599.631
94,1637.347
95,1734.578
96,1785.704
97,1844.479
98,2015.040
99,2162.199
100,2270.996
