Percentage served,Time in ms
0,1918.274
1,2024.805
2,2030.120
3,2038.754
4,2054.370
5,2058.510
6,2064.048
7,2070.809
8,2084.636
9,2117.928
10,2119.380
11,2144.640
12,2154.100
13,2176.916
14,2180.119
15,2181.767
16,2187.911
17,2189.040
18,2191.295
19,2197.496
20,2200.782
21,2203.816
22,2206.165
23,2213.024
24,2215.147
25,2219.762
26,2225.611
27,2234.183
28,2243.631
29,2256.439
30,2259.855
31,2274.029
32,2291.419
33,2305.877
34,2314.525
35,2331.240
36,2335.150
37,2348.959
38,2352.441
39,2372.418
40,2391.260
41,2413.358
42,2436.851
43,2444.266
44,2482.744
45,2522.724
46,2529.802
47,2571.278
48,2582.496
49,2654.386
50,2688.050
51,2718.190
52,2725.984
53,2769.416
54,2777.993
55,2806.481
56,2813.665
57,2834.494
58,2839.551
59,2846.332
60,2866.055
61,2872.749
62,2875.947
63,2881.449
64,2882.688
65,2886.331
66,2891.617
67,2912.478
68,2924.356
69,2937.625
70,2941.043
71,2948.360
72,2952.289
73,2970.970
74,2973.759
75,2979.597
76,2988.716
77,2997.973
78,3005.846
79,3014.558
80,3024.764
81,3029.480
82,3039.885
83,3071.403
84,3075.443
85,3083.399
86,3102.060
87,3151.322
88,3218.312
89,3254.911
90,3303.897
91,3502.730
92,3513.919
93,3626.714
94,3696.599
95,3720.535
96,3735.290
97,3800.682
98,4055.559
99,4890.682
100,5347.684
