Percentage served,Time in ms
0,1608.174
1,2424.876
2,2427.414
3,2431.371
4,2440.183
5,2448.746
6,2454.585
7,2457.824
8,2460.380
9,2463.954
10,2465.225
11,2466.432
12,2467.468
13,2472.417
14,2473.578
15,2474.734
16,2475.991
17,2477.142
18,2480.608
19,2481.928
20,2485.835
21,2487.541
22,2489.138
23,2493.659
24,2495.843
25,2498.533
26,2499.223
27,2504.764
28,2505.765
29,2507.151
30,2510.617
31,2512.446
32,2513.681
33,2515.885
34,2516.423
35,2518.802
36,2520.577
37,2522.883
38,2523.438
39,2525.773
40,2529.707
41,2531.594
42,2533.290
43,2533.512
44,2534.181
45,2536.209
46,2537.005
47,2538.083
48,2542.147
49,2542.999
50,2544.365
51,2547.117
52,2550.295
53,2552.696
54,2557.403
55,2558.097
56,2563.616
57,2564.709
58,2570.515
59,2574.327
60,2578.750
61,2586.087
62,2587.179
63,2598.544
64,2605.118
65,2610.917
66,2628.952
67,4841.473
68,4880.972
69,4895.595
70,4915.163
71,4927.461
72,4942.555
73,4955.361
74,4970.606
75,4975.990
76,4987.780
77,4997.288
78,5001.586
79,5007.985
80,5010.274
81,5018.517
82,5024.322
83,5031.758
84,5037.889
85,5041.137
86,5044.710
87,5049.180
88,5055.966
89,5064.685
90,5067.441
91,5072.636
92,5078.882
93,5081.741
94,5089.457
95,5096.075
96,5101.293
97,5113.894
98,5130.503
99,5162.652
100,5240.319
