Percentage served,Time in ms
0,457.928
1,690.359
2,711.246
3,712.367
4,713.179
5,713.884
6,715.472
7,715.885
8,717.309
9,718.122
10,719.124
11,720.815
12,721.450
13,721.980
14,722.463
15,722.851
16,723.030
17,723.505
18,723.711
19,724.501
20,725.142
21,725.501
22,726.228
23,726.527
24,727.406
25,727.579
26,727.912
27,728.987
28,729.520
29,730.725
30,730.804
31,731.788
32,732.831
33,733.341
34,733.633
35,733.791
36,734.218
37,735.226
38,735.486
39,735.816
40,736.488
41,737.572
42,737.925
43,738.530
44,738.666
45,739.500
46,740.442
47,744.262
48,744.959
49,746.215
50,747.129
51,747.869
52,749.213
53,752.039
54,755.937
55,759.258
56,760.584
57,764.635
58,770.517
59,773.050
60,778.421
61,780.920
62,783.100
63,791.834
64,812.248
65,886.193
66,966.766
67,1401.697
68,1431.930
69,1436.479
70,1439.388
71,1443.079
72,1446.133
73,1447.154
74,1448.881
75,1450.740
76,1454.005
77,1456.327
78,1458.505
79,1460.101
80,1461.534
81,1462.334
82,1463.146
83,1464.376
84,1467.840
85,1469.769
86,1472.980
87,1473.966
88,1477.303
89,1480.008
90,1482.994
91,1486.498
92,1491.346
93,1507.476
94,1515.068
95,1529.130
96,1544.244
97,1550.902
98,1624.761
99,1675.521
100,2038.604
