Percentage served,Time in ms
0,1541.007
1,2279.720
2,2317.770
3,2349.723
4,2362.526
5,2364.522
6,2365.032
7,2366.957
8,2370.502
9,2371.089
10,2372.837
11,2374.399
12,2375.757
13,2377.352
14,2378.019
15,2378.840
16,2381.074
17,2381.588
18,2383.648
19,2383.997
20,2385.078
21,2385.467
22,2386.320
23,2386.984
24,2387.947
25,2388.314
26,2389.301
27,2389.972
28,2391.148
29,2392.051
30,2392.635
31,2393.275
32,2393.640
33,2394.428
34,2394.579
35,2394.807
36,2395.131
37,2396.246
38,2396.953
39,2398.602
40,2399.045
41,2399.632
42,2401.295
43,2402.925
44,2403.211
45,2404.576
46,2405.080
47,2406.566
48,2407.633
49,2409.362
50,2410.641
51,2412.132
52,2412.638
53,2413.419
54,2413.881
55,2418.425
56,2420.473
57,2422.168
58,2424.066
59,2430.470
60,2432.101
61,2433.982
62,2436.902
63,2441.049
64,2449.011
65,2467.671
66,2559.513
67,4490.702
68,4728.405
69,4740.675
70,4749.323
71,4756.381
72,4758.483
73,4768.259
74,4771.916
75,4773.591
76,4775.145
77,4776.888
78,4779.319
79,4779.971
80,4783.671
81,4785.386
82,4787.307
83,4788.713
84,4789.728
85,4792.179
86,4797.611
87,4799.268
88,4801.610
89,4805.416
90,4807.548
91,4812.559
92,4814.825
93,4819.503
94,4825.781
95,4833.191
96,4836.172
97,4848.331
98,4860.454
99,4929.586
100,5023.929
