Percentage served,Time in ms
0,434.623
1,672.175
2,673.189
3,674.774
4,675.893
5,677.064
6,678.517
7,679.608
8,680.170
9,680.458
10,680.616
11,680.793
12,681.238
13,681.493
14,682.137
15,682.585
16,682.727
17,682.847
18,683.410
19,683.507
20,683.737
21,684.140
22,684.265
23,684.633
24,685.234
25,686.323
26,686.427
27,686.566
28,686.646
29,687.372
30,687.592
31,687.747
32,688.076
33,688.763
34,689.125
35,690.405
36,690.738
37,690.855
38,691.337
39,691.534
40,691.809
41,692.296
42,692.706
43,693.928
44,694.586
45,695.507
46,696.038
47,696.182
48,696.293
49,697.334
50,697.627
51,697.871
52,698.315
53,698.539
54,699.753
55,700.548
56,700.933
57,703.385
58,704.701
59,708.063
60,711.859
61,715.243
62,718.319
63,724.565
64,738.307
65,800.830
66,867.286
67,1333.565
68,1353.115
69,1358.057
70,1360.488
71,1363.599
72,1364.382
73,1365.465
74,1366.585
75,1368.724
76,1369.757
77,1371.953
78,1372.552
79,1373.842
80,1375.033
81,1376.482
82,1377.687
83,1379.422
84,1380.058
85,1381.786
86,1382.898
87,1384.559
88,1385.581
89,1387.949
90,1390.164
91,1391.637
92,1393.763
93,1398.778
94,1401.715
95,1404.752
96,1412.981
97,1415.866
98,1435.747
99,1545.714
100,1655.830
