Percentage served,Time in ms
0,788.084
1,1516.552
2,1915.661
3,2040.429
4,2242.748
5,2320.211
6,2437.670
7,2517.657
8,2576.641
9,2628.620
10,2686.734
11,2734.699
12,2762.695
13,2826.371
14,2894.594
15,2947.898
16,2969.664
17,2995.672
18,3031.326
19,3080.377
20,3152.166
21,3186.642
22,3219.517
23,3279.667
24,3305.710
25,3335.956
26,3410.639
27,3445.713
28,3474.228
29,3512.192
30,3538.655
31,3568.027
32,3605.772
33,3649.963
34,3677.119
35,3704.031
36,3721.865
37,3739.736
38,3759.504
39,3801.205
40,3819.224
41,3849.492
42,3887.038
43,3909.209
44,3941.413
45,3972.364
46,4010.178
47,4039.629
48,4064.450
49,4090.452
50,4123.204
51,4144.179
52,4170.257
53,4199.196
54,4221.306
55,4258.016
56,4291.851
57,4325.832
58,4360.642
59,4388.208
60,4411.593
61,4444.952
62,4464.972
63,4486.152
64,4518.235
65,4557.884
66,4596.691
67,4612.263
68,4653.014
69,4696.679
70,4756.923
71,4805.088
72,4837.549
73,4921.743
74,4961.490
75,4993.993
76,5056.777
77,5113.364
78,5201.225
79,5265.461
80,5294.231
81,5394.006
82,5467.012
83,5607.293
84,5674.292
85,5839.490
86,5983.371
87,6100.001
88,6369.843
89,6645.025
90,6874.870
91,7632.778
92,9218.449
93,10413.732
94,11033.074
95,12076.799
96,13167.721
97,14249.670
98,15555.144
99,18456.862
