Percentage served,Time in ms
0,198.812
1,306.158
2,374.811
3,395.728
4,404.617
5,416.426
6,422.149
7,432.200
8,439.982
9,448.323
10,454.335
11,458.770
12,465.898
13,475.214
14,478.607
15,485.956
16,491.385
17,496.541
18,503.236
19,508.312
20,513.655
21,519.638
22,523.606
23,527.543
24,532.833
25,538.644
26,540.948
27,545.508
28,547.719
29,549.609
30,554.161
31,558.448
32,562.048
33,565.408
34,568.416
35,575.134
36,579.914
37,585.693
38,591.740
39,603.615
40,614.127
41,620.708
42,628.178
43,636.442
44,652.032
45,662.800
46,679.691
47,688.708
48,697.785
49,710.120
50,720.679
51,732.264
52,748.875
53,768.902
54,780.223
55,790.999
56,800.217
57,807.664
58,811.992
59,822.672
60,827.302
61,836.203
62,843.229
63,854.491
64,863.757
65,866.989
66,875.023
67,885.085
68,893.617
69,902.758
70,913.000
71,924.624
72,934.184
73,943.072
74,948.446
75,955.151
76,965.506
77,973.168
78,979.770
79,989.730
80,998.074
81,1005.176
82,1013.053
83,1020.831
84,1030.355
85,1042.439
86,1053.410
87,1065.458
88,1083.856
89,1104.728
90,1126.872
91,1151.201
92,1161.189
93,1182.822
94,1249.090
95,1362.338
96,1517.946
97,1753.300
98,1941.601
99,2114.925
