Percentage served,Time in ms
0,873.890
1,879.826
2,888.479
3,898.738
4,901.653
5,902.671
6,903.731
7,905.538
8,906.218
9,907.440
10,909.971
11,913.196
12,915.390
13,921.143
14,922.718
15,925.140
16,925.738
17,931.076
18,931.358
19,937.445
20,941.474
21,948.798
22,953.087
23,955.130
24,957.618
25,960.791
26,968.806
27,974.396
28,976.585
29,980.630
30,983.879
31,985.500
32,996.957
33,1003.844
34,1004.472
35,1017.875
36,1020.873
37,1026.667
38,1032.834
39,1035.934
40,1042.247
41,1051.907
42,1052.627
43,1056.292
44,1059.624
45,1069.964
46,1080.318
47,1084.602
48,1089.074
49,1100.802
50,1102.502
51,1105.469
52,1106.677
53,1110.060
54,1111.110
55,1112.809
56,1125.278
57,1131.067
58,1142.325
59,1152.560
60,1156.938
61,1172.511
62,1184.906
63,1187.509
64,1190.286
65,1196.467
66,1204.400
67,1228.927
68,1243.414
69,1257.218
70,1263.289
71,1272.705
72,1287.536
73,1300.719
74,1302.944
75,1317.350
76,1322.193
77,1334.322
78,1340.427
79,1354.578
80,1363.034
81,1371.800
82,1372.058
83,1388.993
84,1396.202
85,1413.070
86,1464.846
87,1509.483
88,1529.827
89,1582.654
90,1608.300
91,1688.579
92,1735.932
93,1812.656
94,1864.196
95,2011.462
96,2075.626
97,2226.449
98,2268.917
99,2780.248
100,2973.615
