Percentage served,Time in ms
0,514.953
1,1443.984
2,1603.034
3,1685.986
4,1733.903
5,1803.806
6,1834.231
7,1914.393
8,1948.993
9,1960.062
10,2064.642
11,2099.085
12,2122.794
13,2145.002
14,2168.684
15,2178.866
16,2191.777
17,2201.448
18,2217.668
19,2227.542
20,2238.571
21,2248.143
22,2258.818
23,2279.891
24,2294.096
25,2298.610
26,2329.475
27,2358.802
28,2394.952
29,2538.135
30,2684.926
31,2735.861
32,2759.526
33,2794.053
34,2808.405
35,2819.674
36,2825.411
37,2831.808
38,2843.707
39,2850.749
40,2858.109
41,2869.584
42,2880.632
43,2889.331
44,2894.898
45,2898.049
46,2914.488
47,2921.719
48,2927.102
49,2938.550
50,2948.476
51,2951.627
52,2958.952
53,2966.685
54,2973.735
55,2981.231
56,2989.995
57,2994.418
58,3000.118
59,3011.532
60,3016.144
61,3040.956
62,3048.454
63,3056.646
64,3067.934
65,3084.447
66,3114.292
67,3141.918
68,3204.799
69,3218.521
70,3233.876
71,3256.306
72,3262.375
73,3289.568
74,3310.846
75,3334.101
76,3354.604
77,3375.788
78,3397.292
79,3412.811
80,3442.733
81,3452.893
82,3478.275
83,3488.152
84,3495.889
85,3506.780
86,3522.260
87,3549.176
88,3569.400
89,3586.304
90,3606.690
91,3623.710
92,3653.884
93,3693.632
94,3719.237
95,3905.182
96,3983.741
97,4069.825
98,4112.442
99,4235.066
