Percentage served,Time in ms
0,1408.161
1,2182.483
2,2188.469
3,2191.899
4,2197.632
5,2201.258
6,2203.840
7,2206.094
8,2207.321
9,2209.050
10,2211.425
11,2213.051
12,2216.249
13,2223.513
14,2225.400
15,2231.752
16,2234.615
17,2248.100
18,2255.318
19,2268.816
20,2269.029
21,2493.913
22,2499.987
23,2508.830
24,2512.770
25,2524.817
26,2526.392
27,2527.792
28,2528.272
29,2530.754
30,2532.349
31,2535.082
32,2535.897
33,2539.476
34,2541.933
35,2545.828
36,2555.057
37,2558.129
38,2560.306
39,2563.629
40,2566.501
41,2567.408
42,2568.606
43,2570.643
44,2573.671
45,2576.768
46,2578.289
47,2581.194
48,2583.455
49,2584.100
50,2587.401
51,2590.636
52,2592.643
53,2599.720
54,2601.009
55,2602.619
56,2608.510
57,2613.266
58,2617.584
59,2620.745
60,2625.282
61,2648.705
62,2673.768
63,2676.704
64,2686.363
65,2710.854
66,2803.443
67,4380.553
68,4401.876
69,4413.334
70,4420.329
71,4431.732
72,4439.551
73,4443.434
74,4450.309
75,4455.581
76,4470.481
77,4719.451
78,5056.065
79,5068.408
80,5074.755
81,5078.908
82,5087.456
83,5091.405
84,5099.921
85,5107.030
86,5113.006
87,5133.048
88,5138.355
89,5147.921
90,5155.223
91,5165.754
92,5180.458
93,5200.847
94,5214.158
95,5225.904
96,5236.306
97,5275.672
98,5286.385
99,5354.376
100,5487.450
