Percentage served,Time in ms
0,2942.611
1,3181.223
2,3217.719
3,3296.712
4,3361.254
5,3399.461
6,3417.770
7,3436.321
8,3487.057
9,3515.212
10,3540.877
11,3551.338
12,3555.922
13,3573.060
14,3589.178
15,3641.203
16,3670.406
17,3712.698
18,3733.522
19,3755.489
20,3790.975
21,3807.019
22,3838.005
23,3881.939
24,3913.072
25,3953.911
26,3973.806
27,4020.310
28,4039.073
29,4092.863
30,4114.564
31,4167.933
32,4219.432
33,4239.904
34,4328.913
35,4418.777
36,4435.852
37,4485.993
38,4510.253
39,4653.232
40,4786.886
41,4861.045
42,4973.990
43,5054.634
44,5378.281
45,5524.524
46,5860.341
47,6262.786
48,6408.360
49,6573.328
50,6690.195
51,6783.776
52,6806.408
53,6882.039
54,6921.017
55,6938.436
56,6961.568
57,7072.183
58,7108.932
59,7161.947
60,7172.038
61,7185.286
62,7247.938
63,7260.732
64,7306.859
65,7331.947
66,7351.583
67,7417.955
68,7455.318
69,7564.544
70,7594.069
71,7653.465
72,7658.683
73,7715.551
74,7768.691
75,7803.685
76,7838.756
77,7867.854
78,7909.678
79,8002.948
80,8078.805
81,8130.418
82,8155.230
83,8217.013
84,8295.107
85,8464.063
86,8584.930
87,8741.312
88,8866.201
89,8925.196
90,8975.569
91,9048.138
92,9122.097
93,9228.508
94,9382.663
95,9609.397
96,9779.937
97,10174.540
98,10385.525
99,11789.781
100,20940.951
