Percentage served,Time in ms
0,429.553
1,480.650
2,499.193
3,526.859
4,540.956
5,549.714
6,561.585
7,576.370
8,582.278
9,586.842
10,596.134
11,605.191
12,607.086
13,614.428
14,623.819
15,627.120
16,630.866
17,637.168
18,649.193
19,651.859
20,662.470
21,666.482
22,670.088
23,673.380
24,683.189
25,691.294
26,698.014
27,705.043
28,710.530
29,716.495
30,719.197
31,723.071
32,729.374
33,735.544
34,743.109
35,748.475
36,751.999
37,754.973
38,759.998
39,760.885
40,766.471
41,780.643
42,788.767
43,791.826
44,796.725
45,802.082
46,805.710
47,810.695
48,815.889
49,826.905
50,830.449
51,837.541
52,841.705
53,846.531
54,852.475
55,860.644
56,878.053
57,886.713
58,890.241
59,896.581
60,898.948
61,904.235
62,911.367
63,915.691
64,920.770
65,927.770
66,936.449
67,943.279
68,952.412
69,964.693
70,973.399
71,982.873
72,990.208
73,997.356
74,999.386
75,1006.190
76,1011.635
77,1023.609
78,1026.380
79,1033.757
80,1060.011
81,1064.855
82,1075.768
83,1079.626
84,1091.583
85,1098.761
86,1110.414
87,1126.425
88,1130.199
89,1141.576
90,1157.922
91,1169.579
92,1191.990
93,1216.395
94,1245.785
95,1284.351
96,1308.946
97,1348.432
98,1428.487
99,1548.990
100,1995.752
