Percentage served,Time in ms
0,862.905
1,2117.560
2,2613.690
3,2846.165
4,3310.238
5,3504.264
6,3696.193
7,3868.273
8,3987.698
9,4109.197
10,4247.725
11,4339.124
12,4458.780
13,4511.773
14,4533.450
15,4584.600
16,4619.342
17,4714.340
18,4822.583
19,4952.604
20,5033.536
21,5069.381
22,5167.687
23,5225.194
24,5349.546
25,5422.622
26,5514.782
27,5563.297
28,5614.936
29,5748.304
30,5792.914
31,5821.230
32,5895.436
33,6022.847
34,6129.030
35,6190.404
36,6273.014
37,6371.383
38,6407.782
39,6530.391
40,6569.382
41,6652.237
42,6742.893
43,6866.105
44,6896.431
45,7090.822
46,7235.997
47,7304.266
48,7391.855
49,7459.315
50,7555.555
51,7659.032
52,7751.382
53,7863.175
54,7991.837
55,8051.071
56,8113.034
57,8294.243
58,8442.971
59,8522.898
60,8660.321
61,8786.048
62,8920.251
63,9103.774
64,9285.689
65,9345.507
66,9414.966
67,9541.000
68,9648.983
69,9787.476
70,9842.764
71,9942.646
72,10065.057
73,10144.186
74,10321.704
75,10404.518
76,10492.784
77,10626.723
78,10801.011
79,10965.487
80,11106.167
81,11242.563
82,11316.144
83,11425.001
84,11561.409
85,11944.617
86,12120.025
87,12386.823
88,12517.221
89,12789.969
90,13082.635
91,13555.931
92,13987.147
93,14264.583
94,14489.591
95,14776.227
96,15420.427
97,15801.696
98,16795.453
99,18717.098
100,23075.745
