Percentage served,Time in ms
0,2815.489
1,4175.568
2,4187.953
3,4197.005
4,4198.120
5,4202.303
6,4204.893
7,4205.756
8,4211.093
9,4211.468
10,4216.925
11,4220.217
12,4221.857
13,4223.330
14,4223.827
15,4225.321
16,4228.985
17,4234.250
18,4235.011
19,4240.357
20,4247.273
21,4249.003
22,4250.485
23,4254.211
24,4257.905
25,4259.266
26,4262.244
27,4266.320
28,4269.012
29,4278.769
30,4282.347
31,4282.667
32,4283.600
33,4289.671
34,4291.529
35,4295.378
36,4297.937
37,4303.425
38,4309.241
39,4314.124
40,4319.454
41,4330.175
42,4358.953
43,4754.921
44,4765.073
45,4771.933
46,4777.959
47,4795.859
48,4798.378
49,4801.813
50,4803.424
51,4807.000
52,4809.005
53,4812.899
54,4815.413
55,4816.745
56,4818.432
57,4822.372
58,4829.935
59,4836.920
60,4839.297
61,4853.193
62,4859.906
63,4865.782
64,4874.353
65,4892.091
66,5047.898
67,8385.189
68,8426.032
69,8435.192
70,8446.148
71,8449.489
72,8455.990
73,8466.705
74,8469.690
75,8476.288
76,8490.726
77,8496.961
78,8512.299
79,8516.504
80,8524.657
81,8528.196
82,8534.361
83,8542.407
84,8549.393
85,8554.482
86,8565.998
87,8592.383
88,9523.504
89,9574.226
90,9594.363
91,9609.548
92,9620.210
93,9635.115
94,9645.056
95,9655.521
96,9660.282
97,9666.404
98,9685.806
99,9761.599
100,12163.283
