Percentage served,Time in ms
0,795.389
1,1228.800
2,1231.272
3,1236.865
4,1238.895
5,1241.093
6,1242.112
7,1242.902
8,1243.700
9,1245.882
10,1246.163
11,1247.308
12,1247.853
13,1247.979
14,1248.748
15,1249.128
16,1250.604
17,1252.515
18,1253.249
19,1254.683
20,1255.775
21,1256.222
22,1257.186
23,1257.642
24,1257.916
25,1258.122
26,1258.610
27,1259.904
28,1260.483
29,1261.235
30,1261.811
31,1262.374
32,1262.571
33,1264.982
34,1265.627
35,1266.673
36,1267.318
37,1268.067
38,1270.621
39,1271.193
40,1272.798
41,1273.539
42,1273.823
43,1274.657
44,1275.248
45,1276.460
46,1277.795
47,1280.470
48,1280.823
49,1281.319
50,1281.776
51,1283.414
52,1284.577
53,1286.274
54,1289.389
55,1291.354
56,1293.104
57,1293.704
58,1295.890
59,1296.198
60,1298.863
61,1299.756
62,1306.794
63,1310.100
64,1313.607
65,1319.537
66,1337.333
67,2459.216
68,2476.754
69,2483.419
70,2487.276
71,2497.593
72,2500.935
73,2506.377
74,2508.831
75,2512.870
76,2515.526
77,2517.178
78,2521.624
79,2522.996
80,2527.523
81,2530.042
82,2532.436
83,2535.214
84,2537.909
85,2539.195
86,2540.547
87,2542.073
88,2545.983
89,2549.180
90,2553.134
91,2555.686
92,2558.831
93,2562.398
94,2567.338
95,2570.983
96,2579.298
97,2584.925
98,2596.739
99,2615.070
100,2690.955
