Percentage served,Time in ms
0,426.055
1,624.559
2,645.819
3,650.167
4,650.854
5,651.200
6,651.922
7,652.724
8,653.392
9,653.589
10,653.779
11,654.484
12,655.399
13,656.191
14,656.416
15,656.564
16,657.118
17,657.377
18,657.702
19,658.178
20,658.242
21,658.596
22,659.026
23,659.237
24,659.761
25,660.372
26,660.721
27,660.914
28,661.381
29,661.531
30,661.650
31,662.152
32,662.337
33,662.770
34,663.127
35,663.275
36,663.592
37,664.173
38,664.952
39,665.309
40,666.298
41,667.231
42,667.853
43,668.429
44,668.854
45,669.084
46,670.299
47,670.704
48,671.711
49,672.333
50,673.088
51,673.761
52,674.582
53,674.889
54,675.975
55,679.204
56,682.381
57,683.648
58,686.063
59,691.157
60,693.093
61,696.485
62,700.224
63,709.999
64,715.337
65,778.527
66,920.067
67,1259.490
68,1300.907
69,1308.200
70,1310.266
71,1311.269
72,1312.540
73,1314.467
74,1316.762
75,1318.566
76,1320.459
77,1321.911
78,1323.098
79,1324.014
80,1325.047
81,1325.674
82,1327.593
83,1329.398
84,1330.417
85,1331.834
86,1332.655
87,1333.968
88,1334.965
89,1337.218
90,1340.822
91,1342.494
92,1347.383
93,1350.638
94,1353.309
95,1356.151
96,1360.939
97,1368.234
98,1386.190
99,1581.922
100,1590.311
