Percentage served,Time in ms
0,1746.541
1,2499.364
2,2507.200
3,2510.710
4,2511.518
5,2515.970
6,2521.520
7,2524.475
8,2534.287
9,2539.950
10,2543.302
11,2558.820
12,2563.626
13,2574.027
14,2587.537
15,2601.459
16,2602.240
17,2616.231
18,2620.795
19,2627.177
20,2631.182
21,2636.301
22,2638.009
23,2645.077
24,2649.105
25,2649.498
26,2651.117
27,2653.644
28,2655.655
29,2657.053
30,2659.615
31,2661.894
32,2663.702
33,2664.638
34,2665.564
35,2666.325
36,2668.634
37,2671.941
38,2673.083
39,2675.343
40,2676.612
41,2677.094
42,2681.612
43,2684.758
44,2687.123
45,2690.578
46,2692.923
47,2697.570
48,2699.459
49,2701.172
50,2704.292
51,2707.190
52,2709.464
53,2711.741
54,2718.136
55,2720.355
56,2731.145
57,2735.140
58,2738.533
59,2743.084
60,2754.243
61,2759.638
62,2771.809
63,2777.195
64,2792.225
65,2854.780
66,3009.953
67,5009.691
68,5030.180
69,5048.741
70,5060.918
71,5080.687
72,5095.565
73,5115.937
74,5174.781
75,5221.467
76,5277.164
77,5288.518
78,5297.987
79,5313.862
80,5325.500
81,5328.930
82,5334.476
83,5337.578
84,5342.240
85,5351.278
86,5354.709
87,5361.078
88,5365.791
89,5376.829
90,5381.457
91,5393.095
92,5407.260
93,5416.231
94,5440.166
95,5451.253
96,5469.736
97,5484.797
98,5530.993
99,5632.302
100,5777.450
