Percentage served,Time in ms
0,850.701
1,1318.315
2,1320.155
3,1322.526
4,1323.868
5,1325.298
6,1325.844
7,1328.384
8,1328.777
9,1329.433
10,1330.104
11,1331.243
12,1332.073
13,1332.976
14,1334.203
15,1334.602
16,1335.900
17,1336.278
18,1337.514
19,1338.099
20,1338.346
21,1339.014
22,1339.753
23,1340.918
24,1341.864
25,1343.184
26,1343.391
27,1344.315
28,1344.535
29,1345.037
30,1345.576
31,1346.165
32,1346.786
33,1348.590
34,1350.277
35,1350.646
36,1350.763
37,1352.207
38,1352.668
39,1353.819
40,1354.850
41,1355.423
42,1356.314
43,1357.966
44,1359.255
45,1360.345
46,1361.214
47,1363.547
48,1364.005
49,1365.470
50,1367.608
51,1369.882
52,1370.562
53,1371.702
54,1373.654
55,1376.768
56,1378.785
57,1380.732
58,1382.005
59,1386.124
60,1391.060
61,1397.843
62,1404.581
63,1411.406
64,1433.782
65,1541.010
66,1611.165
67,2646.476
68,2655.252
69,2660.001
70,2663.719
71,2667.094
72,2671.439
73,2673.923
74,2676.574
75,2680.874
76,2682.985
77,2686.391
78,2689.137
79,2692.237
80,2697.106
81,2701.626
82,2702.828
83,2705.070
84,2705.698
85,2709.712
86,2710.789
87,2713.896
88,2715.646
89,2719.687
90,2723.798
91,2728.301
92,2730.835
93,2734.939
94,2740.067
95,2755.805
96,2762.111
97,2770.623
98,2822.591
99,2914.164
100,2986.938
