Percentage served,Time in ms
0,4.794
1,9.949
2,13.540
3,15.541
4,18.236
5,19.571
6,20.678
7,21.817
8,22.994
9,24.652
10,26.000
11,27.591
12,28.985
13,29.913
14,31.275
15,32.512
16,33.048
17,33.829
18,34.879
19,35.923
20,36.841
21,37.717
22,38.994
23,40.034
24,40.831
25,42.040
26,43.045
27,44.241
28,45.075
29,45.777
30,47.343
31,48.294
32,48.949
33,49.821
34,51.643
35,52.826
36,54.111
37,54.851
38,56.121
39,57.377
40,58.467
41,60.226
42,61.259
43,62.380
44,63.825
45,65.693
46,66.494
47,68.011
48,68.817
49,69.807
50,71.050
51,72.116
52,73.273
53,74.357
54,75.511
55,77.012
56,78.263
57,79.751
58,80.943
59,82.169
60,83.806
61,85.409
62,88.349
63,89.898
64,93.162
65,95.124
66,96.453
67,97.273
68,98.887
69,99.780
70,100.900
71,103.282
72,105.218
73,107.706
74,109.973
75,111.953
76,114.516
77,117.482
78,119.415
79,122.436
80,124.507
81,126.498
82,129.764
83,135.312
84,139.419
85,143.440
86,152.183
87,159.504
88,168.298
89,171.770
90,175.241
91,182.236
92,197.419
93,218.339
94,254.726
95,289.418
96,292.486
97,300.503
98,334.318
99,339.365
