Percentage served,Time in ms
0,62.473
1,192.783
2,243.485
3,272.891
4,286.878
5,312.724
6,337.129
7,359.567
8,364.826
9,388.505
10,400.673
11,409.975
12,425.596
13,436.504
14,445.103
15,455.918
16,460.901
17,475.309
18,492.061
19,504.492
20,513.090
21,524.556
22,533.536
23,540.550
24,551.800
25,557.161
26,572.529
27,583.419
28,599.079
29,608.143
30,617.465
31,629.917
32,641.783
33,652.876
34,660.293
35,676.948
36,683.944
37,694.568
38,701.510
39,710.335
40,725.142
41,734.751
42,739.447
43,744.031
44,746.126
45,755.118
46,762.869
47,773.031
48,779.510
49,790.131
50,803.268
51,815.806
52,822.414
53,830.036
54,837.543
55,847.059
56,854.291
57,867.072
58,875.574
59,889.150
60,896.766
61,903.050
62,910.297
63,914.138
64,920.707
65,930.622
66,939.108
67,948.340
68,958.067
69,964.713
70,979.646
71,997.919
72,1016.842
73,1040.126
74,1053.714
75,1068.264
76,1095.914
77,1119.182
78,1132.722
79,1148.735
80,1165.318
81,1193.761
82,1214.184
83,1233.500
84,1252.550
85,1268.393
86,1286.750
87,1309.910
88,1323.840
89,1356.374
90,1379.369
91,1399.874
92,1438.342
93,1478.687
94,1508.741
95,1546.431
96,1692.937
97,1816.601
98,1870.561
99,2006.322
