Percentage served,Time in ms
0,624.468
1,1140.888
2,1675.090
3,1719.037
4,1739.928
5,1773.106
6,1893.057
7,1942.389
8,1970.974
9,2093.985
10,2120.728
11,2135.450
12,2146.559
13,2155.780
14,2179.138
15,2202.923
16,2207.007
17,2216.289
18,2231.601
19,2244.402
20,2252.296
21,2261.439
22,2278.216
23,2290.631
24,2337.342
25,2365.888
26,2465.546
27,2560.274
28,2632.412
29,2689.952
30,2725.178
31,2748.471
32,2758.639
33,2769.822
34,2795.692
35,2801.796
36,2814.822
37,2824.851
38,2837.550
39,2844.581
40,2848.972
41,2859.244
42,2867.258
43,2870.967
44,2877.170
45,2898.846
46,2902.189
47,2910.865
48,2918.902
49,2922.830
50,2925.717
51,2933.683
52,2944.317
53,2951.936
54,2957.567
55,2966.246
56,2978.226
57,2983.162
58,2998.965
59,3001.278
60,3006.175
61,3018.089
62,3031.040
63,3050.595
64,3065.754
65,3074.723
66,3084.238
67,3100.768
68,3125.269
69,3160.788
70,3196.441
71,3245.036
72,3288.267
73,3324.307
74,3356.809
75,3383.527
76,3411.358
77,3424.443
78,3435.618
79,3457.885
80,3466.232
81,3472.978
82,3480.050
83,3498.480
84,3509.324
85,3526.739
86,3550.934
87,3554.434
88,3570.723
89,3590.910
90,3605.594
91,3614.134
92,3658.118
93,3676.175
94,3719.327
95,3872.459
96,3960.998
97,4063.730
98,4109.722
99,4191.448
