Percentage served,Time in ms
0,125.069
1,155.550
2,162.921
3,171.839
4,176.768
5,183.809
6,188.295
7,194.245
8,199.775
9,203.486
10,206.299
11,208.510
12,211.616
13,215.084
14,217.134
15,220.862
16,226.479
17,230.539
18,234.979
19,239.813
20,243.929
21,245.903
22,249.960
23,252.394
24,254.651
25,256.578
26,261.774
27,265.872
28,269.763
29,272.670
30,275.526
31,276.934
32,281.006
33,286.329
34,288.386
35,290.940
36,294.582
37,299.110
38,300.847
39,303.428
40,307.081
41,311.392
42,313.500
43,315.098
44,316.516
45,319.214
46,323.400
47,328.764
48,331.309
49,333.809
50,337.473
51,340.755
52,343.101
53,345.619
54,347.858
55,351.961
56,354.098
57,358.248
58,361.621
59,365.072
60,369.648
61,372.313
62,376.491
63,380.449
64,383.990
65,390.182
66,394.487
67,397.763
68,401.325
69,406.911
70,409.319
71,414.655
72,421.222
73,428.227
74,438.136
75,446.018
76,451.339
77,457.246
78,465.574
79,473.380
80,478.305
81,482.720
82,489.396
83,498.759
84,540.551
85,584.699
86,643.661
87,699.226
88,750.526
89,773.698
90,826.895
91,863.415
92,899.523
93,913.829
94,934.519
95,1368.164
96,1737.396
97,1779.556
98,1794.839
99,1840.627
