Percentage served,Time in ms
0,184.749
1,229.226
2,294.048
3,311.612
4,328.743
5,337.388
6,345.539
7,350.411
8,353.430
9,357.023
10,360.002
11,362.238
12,366.884
13,370.384
14,373.487
15,376.744
16,380.073
17,383.625
18,387.408
19,391.696
20,393.876
21,396.189
22,399.733
23,402.252
24,404.935
25,407.520
26,410.003
27,412.198
28,417.059
29,420.465
30,423.071
31,426.390
32,428.774
33,430.600
34,432.939
35,435.279
36,437.421
37,442.045
38,444.812
39,447.687
40,451.110
41,455.043
42,456.927
43,461.008
44,465.441
45,468.833
46,473.233
47,478.710
48,483.509
49,488.356
50,493.378
51,497.707
52,504.977
53,510.758
54,517.060
55,521.865
56,526.611
57,534.145
58,537.891
59,541.362
60,545.325
61,550.321
62,553.112
63,558.414
64,563.856
65,570.016
66,577.389
67,582.296
68,590.582
69,593.365
70,601.385
71,608.547
72,619.714
73,627.876
74,637.823
75,654.301
76,665.270
77,685.784
78,710.322
79,731.923
80,738.796
81,752.243
82,768.235
83,791.431
84,822.158
85,846.950
86,883.514
87,928.866
88,959.780
89,990.640
90,1064.678
91,1194.991
92,1293.447
93,1328.066
94,1445.841
95,2037.229
96,2208.164
97,2717.190
98,2788.314
99,2848.802
