Percentage served,Time in ms
0,380.219
1,527.111
2,616.597
3,645.927
4,669.560
5,704.375
6,714.410
7,737.351
8,746.953
9,759.630
10,771.297
11,790.546
12,806.365
13,819.741
14,830.349
15,840.670
16,852.506
17,862.940
18,876.388
19,888.432
20,902.875
21,911.358
22,922.187
23,938.913
24,956.192
25,973.314
26,983.337
27,993.085
28,1008.320
29,1019.963
30,1041.881
31,1051.147
32,1064.775
33,1074.180
34,1087.789
35,1094.824
36,1103.892
37,1117.033
38,1126.784
39,1131.726
40,1143.140
41,1149.998
42,1156.843
43,1167.181
44,1174.488
45,1184.975
46,1193.713
47,1205.284
48,1221.197
49,1230.916
50,1241.285
51,1246.076
52,1252.317
53,1257.133
54,1265.967
55,1275.148
56,1284.156
57,1290.921
58,1301.043
59,1308.419
60,1315.052
61,1321.433
62,1325.687
63,1329.630
64,1335.125
65,1342.088
66,1347.109
67,1350.615
68,1355.114
69,1360.121
70,1365.590
71,1369.547
72,1376.318
73,1386.564
74,1397.345
75,1407.309
76,1414.371
77,1429.998
78,1441.009
79,1454.863
80,1480.695
81,1496.610
82,1507.079
83,1520.902
84,1548.367
85,1567.779
86,1581.715
87,1619.767
88,1664.163
89,1707.855
90,1815.473
91,2129.691
92,2535.725
93,2613.861
94,2695.740
95,3149.771
96,3861.363
97,3949.866
98,3983.500
99,4030.038
