Percentage served,Time in ms
0,203.508
1,281.419
2,322.512
3,336.498
4,342.959
5,348.415
6,352.965
7,356.252
8,358.092
9,360.442
10,363.732
11,366.408
12,368.901
13,371.617
14,373.670
15,376.144
16,379.367
17,383.233
18,387.524
19,390.097
20,393.925
21,396.981
22,399.860
23,402.604
24,405.884
25,407.285
26,410.961
27,413.952
28,415.777
29,417.572
30,419.031
31,421.915
32,425.451
33,427.653
34,431.152
35,434.141
36,437.206
37,439.816
38,442.832
39,445.574
40,450.001
41,454.671
42,456.255
43,459.935
44,464.139
45,467.699
46,470.611
47,474.424
48,476.387
49,479.543
50,481.722
51,485.655
52,489.311
53,495.394
54,500.278
55,505.068
56,508.330
57,512.312
58,517.386
59,520.354
60,523.673
61,528.273
62,531.942
63,534.480
64,538.648
65,543.980
66,550.966
67,554.401
68,558.497
69,560.949
70,563.856
71,569.135
72,575.710
73,585.371
74,593.100
75,599.656
76,607.722
77,616.110
78,632.106
79,644.572
80,667.966
81,685.669
82,699.738
83,725.159
84,744.266
85,766.772
86,789.474
87,813.197
88,839.187
89,881.157
90,1019.316
91,1113.940
92,1283.169
93,1354.336
94,1881.905
95,2131.502
96,2217.999
97,2697.818
98,2734.207
99,2882.608
