Percentage served,Time in ms
0,704.290
1,709.469
2,714.989
3,729.830
4,748.418
5,768.582
6,779.809
7,785.483
8,793.535
9,799.470
10,800.105
11,806.183
12,812.309
13,813.040
14,817.897
15,822.111
16,824.126
17,824.997
18,827.011
19,837.546
20,846.858
21,855.876
22,863.033
23,865.279
24,874.182
25,878.346
26,880.292
27,883.019
28,886.635
29,890.314
30,893.146
31,900.153
32,906.086
33,917.550
34,929.750
35,940.464
36,949.469
37,1010.430
38,1026.130
39,1039.088
40,1100.017
41,1185.365
42,1337.280
43,1580.997
44,1725.790
45,1944.552
46,2457.311
47,2913.898
48,4301.467
49,5258.038
50,6316.261
51,9166.531
52,11068.730
53,12702.045
54,14223.614
55,14777.911
56,15109.030
57,15316.789
58,15352.992
59,15580.834
60,15653.322
61,15813.895
62,15837.054
63,15956.540
64,16008.418
65,16129.790
66,16241.682
67,16285.375
68,16345.576
69,16409.221
70,16434.589
71,16556.351
72,16583.991
73,16649.531
74,16684.865
75,16783.449
76,16917.941
77,17107.947
78,17173.920
79,17222.631
80,17368.314
81,17436.130
82,17487.423
83,17620.185
84,17685.725
85,17794.543
86,17865.733
87,17910.369
88,18011.598
89,18071.032
90,18110.001
91,18304.696
92,18443.146
93,18570.451
94,18725.932
95,19196.433
96,19280.066
97,19554.311
98,20067.578
99,21004.411
100,21066.558
