Percentage served,Time in ms
0,1200.403
1,1223.349
2,1244.968
3,1248.074
4,1253.687
5,1263.109
6,1268.558
7,1275.144
8,1278.107
9,1282.870
10,1285.666
11,1286.475
12,1291.382
13,1295.106
14,1300.647
15,1314.325
16,1315.665
17,1319.368
18,1321.757
19,1323.423
20,1334.402
21,1337.144
22,1341.918
23,1351.112
24,1355.011
25,1366.349
26,1368.564
27,1378.185
28,1384.275
29,1386.071
30,1389.432
31,1396.136
32,1397.189
33,1399.863
34,1403.033
35,1417.741
36,1419.645
37,1426.652
38,1429.900
39,1444.253
40,1449.532
41,1468.442
42,1471.199
43,1479.194
44,1480.827
45,1487.036
46,1489.791
47,1500.816
48,1501.615
49,1515.488
50,1516.980
51,1521.964
52,1523.381
53,1529.433
54,1531.207
55,1535.108
56,1536.075
57,1541.614
58,1543.449
59,1557.175
60,1566.522
61,1574.717
62,1581.514
63,1586.003
64,1601.108
65,1604.690
66,1628.569
67,1637.083
68,1643.687
69,1674.752
70,1692.458
71,1705.521
72,1714.134
73,1721.250
74,1745.299
75,1769.270
76,1776.128
77,1783.979
78,1792.186
79,1837.156
80,1844.477
81,1861.813
82,1875.767
83,1906.923
84,1909.544
85,1920.526
86,1930.343
87,1956.001
88,1976.507
89,2020.951
90,2046.375
91,2112.029
92,2176.816
93,2221.834
94,2255.727
95,2359.517
96,2633.964
97,2701.743
98,2747.107
99,3439.972
100,4294.862
